IDnum	Rework_Decision	Logic_board_fail	IO_board_fail	System_State	Rework_Outcome	Rework_Cost
9646	0	1	1	0	0	300
9647	1	1	0	0	1	225
9648	1	1	0	0	1	225
9649	1	1	0	0	1	225
9650	0	0	0	1	0	300
9651	1	1	0	0	1	225
9652	1	1	0	0	1	225
9653	0	1	0	0	1	175
9654	0	1	0	0	1	175
9655	0	1	0	0	1	175
9656	0	1	0	0	1	175
9657	0	1	0	0	1	175
9658	0	1	0	0	1	175
9659	0	1	1	0	0	300
9660	0	0	0	1	0	300
9661	0	0	0	1	0	300
9662	0	1	0	0	1	175
9663	1	1	0	0	1	225
9664	0	1	0	0	1	175
9665	0	1	0	0	1	175
9666	1	1	0	0	1	225
9667	0	1	0	0	1	175
9668	1	0	0	1	0	300
9669	1	0	0	1	0	300
9670	1	1	1	0	0	300
9671	0	1	1	0	0	300
9672	0	1	0	0	1	175
9673	0	0	0	1	0	300
9674	1	1	0	0	1	225
9675	0	1	0	0	1	175
9676	1	1	1	0	0	300
9677	0	1	1	0	0	300
9678	0	1	0	0	1	175
9679	1	1	0	0	1	225
9680	1	1	0	0	1	225
9681	1	1	0	0	1	225
9682	1	1	0	0	1	225
9683	1	1	1	0	0	300
9684	1	1	0	0	1	225
9685	0	1	0	0	1	175
9686	1	1	0	0	1	225
9687	0	1	0	0	1	175
9688	0	1	0	0	1	175
9689	0	0	1	0	2	200
9690	0	1	0	0	1	175
9691	1	1	1	0	0	300
9692	0	1	0	0	1	175
9693	1	1	1	0	0	300
9694	0	1	0	0	1	175
9695	0	0	0	1	0	300
9696	1	0	1	0	2	125
9697	0	1	0	0	1	175
9698	1	1	0	0	1	225
9699	0	1	0	0	1	175
9700	0	1	0	0	1	175
9701	0	1	1	0	0	300
9702	1	1	0	0	1	225
9703	1	1	0	0	1	225
9704	0	1	0	0	1	175
9705	1	1	0	0	1	225
9706	0	1	1	0	0	300
9707	1	1	0	0	1	225
9708	0	1	1	0	0	300
9709	1	1	0	0	1	225
9710	1	1	0	0	1	225
9711	0	1	1	0	0	300
9712	1	1	0	0	1	225
9713	0	0	0	1	0	300
9714	1	0	0	1	0	300
9715	0	1	1	0	0	300
9716	0	1	0	0	1	175
9717	1	1	0	0	1	225
9718	1	1	1	0	0	300
9719	0	1	0	0	1	175
9720	1	1	0	0	1	225
9721	0	0	0	1	0	300
9722	0	1	0	0	1	175
9723	0	1	0	0	1	175
9724	0	1	0	0	1	175
9725	1	0	0	1	0	300
9726	0	1	0	0	1	175
9727	1	1	0	0	1	225
9728	1	1	0	0	1	225
9729	1	1	0	0	1	225
9730	0	1	0	0	1	175
9731	0	1	0	0	1	175
9732	0	1	1	0	0	300
9733	1	1	1	0	0	300
9734	1	1	0	0	1	225
9735	1	1	0	0	1	225
9736	1	1	0	0	1	225
9737	0	1	0	0	1	175
9738	0	1	0	0	1	175
9739	0	1	0	0	1	175
9740	1	1	0	0	1	225
9741	1	1	0	0	1	225
9742	1	0	0	1	0	300
9743	1	1	0	0	1	225
9744	0	1	0	0	1	175
9745	0	1	0	0	1	175
9746	1	1	0	0	1	225
9747	1	1	0	0	1	225
9748	0	1	0	0	1	175
9749	0	1	0	0	1	175
9750	1	1	0	0	1	225
9751	0	1	0	0	1	175
9752	1	1	0	0	1	225
9753	1	1	1	0	0	300
9754	1	1	0	0	1	225
9755	1	1	1	0	0	300
9756	1	1	0	0	1	225
9757	1	1	0	0	1	225
9758	0	1	0	0	1	175
9759	1	1	0	0	1	225
9760	1	1	0	0	1	225
9761	0	1	0	0	1	175
9762	0	0	0	1	0	300
9763	1	1	0	0	1	225
9764	0	0	1	0	2	200
9765	1	1	1	0	0	300
9766	0	1	0	0	1	175
9767	0	1	0	0	1	175
9768	0	1	0	0	1	175
9769	1	1	0	0	1	225
9770	0	1	0	0	1	175
9771	0	1	0	0	1	175
9772	0	1	0	0	1	175
9773	1	1	0	0	1	225
9774	1	1	1	0	0	300
9775	0	1	1	0	0	300
9776	1	1	0	0	1	225
9777	1	0	0	1	0	300
9778	1	1	0	0	1	225
9779	0	1	0	0	1	175
9780	1	1	1	0	0	300
9781	0	1	0	0	1	175
9782	1	1	0	0	1	225
9783	1	1	0	0	1	225
9784	0	1	0	0	1	175
9785	1	1	1	0	0	300
9786	1	1	0	0	1	225
9787	0	1	0	0	1	175
9788	0	1	0	0	1	175
9789	1	1	0	0	1	225
9790	1	1	1	0	0	300
9791	0	1	0	0	1	175
9792	0	1	0	0	1	175
9793	0	0	0	1	0	300
9794	1	0	0	1	0	300
9795	1	0	0	1	0	300
9796	0	1	0	0	1	175
9797	1	0	0	1	0	300
9798	1	1	0	0	1	225
9799	1	1	1	0	0	300
9800	1	1	0	0	1	225
9801	0	1	0	0	1	175
9802	0	1	1	0	0	300
9803	1	1	0	0	1	225
9804	0	1	1	0	0	300
9805	0	1	0	0	1	175
9806	0	1	1	0	0	300
9807	1	1	0	0	1	225
9808	0	1	0	0	1	175
9809	0	1	0	0	1	175
9810	1	1	0	0	1	225
9811	0	1	0	0	1	175
9812	0	1	0	0	1	175
9813	0	1	0	0	1	175
9814	1	0	0	1	0	300
9815	0	1	0	0	1	175
9816	1	1	1	0	0	300
9817	0	1	0	0	1	175
9818	0	1	0	0	1	175
9819	0	1	1	0	0	300
9820	1	0	1	0	2	125
9821	1	1	0	0	1	225
9822	0	0	0	1	0	300
9823	0	1	0	0	1	175
9824	1	1	0	0	1	225
9825	1	1	0	0	1	225
9826	1	1	0	0	1	225
9827	1	1	0	0	1	225
9828	1	1	0	0	1	225
9829	1	1	0	0	1	225
9830	0	1	0	0	1	175
9831	1	1	0	0	1	225
9832	1	1	0	0	1	225
9833	1	1	0	0	1	225
9834	0	1	0	0	1	175
9835	1	1	0	0	1	225
9836	1	1	0	0	1	225
9837	1	0	1	0	2	125
9838	0	1	0	0	1	175
9839	0	1	0	0	1	175
9840	1	1	0	0	1	225
9841	1	1	0	0	1	225
9842	0	0	1	0	2	200
9843	0	1	0	0	1	175
9844	1	1	0	0	1	225
9845	0	1	0	0	1	175
9846	0	0	0	1	0	300
9847	0	1	1	0	0	300
9848	1	1	0	0	1	225
9849	0	1	1	0	0	300
9850	1	0	1	0	2	125
9851	1	0	1	0	2	125
9852	0	1	0	0	1	175
9853	0	1	0	0	1	175
9854	1	1	1	0	0	300
9855	0	1	0	0	1	175
9856	1	1	1	0	0	300
9857	1	1	0	0	1	225
9858	0	1	0	0	1	175
9859	0	0	0	1	0	300
9860	0	1	0	0	1	175
9861	1	1	0	0	1	225
9862	1	0	0	1	0	300
9863	0	1	0	0	1	175
9864	1	1	0	0	1	225
9865	0	1	0	0	1	175
9866	1	0	1	0	2	125
9867	0	0	0	1	0	300
9868	1	1	0	0	1	225
9869	0	1	0	0	1	175
9870	1	0	0	1	0	300
9871	0	1	0	0	1	175
9872	0	1	0	0	1	175
9873	0	1	0	0	1	175
9874	0	1	0	0	1	175
9875	1	1	0	0	1	225
9876	0	1	0	0	1	175
9877	1	1	1	0	0	300
9878	1	1	1	0	0	300
9879	0	1	0	0	1	175
9880	1	1	1	0	0	300
9881	1	1	0	0	1	225
9882	0	1	0	0	1	175
9883	0	1	0	0	1	175
9884	0	1	0	0	1	175
9885	0	0	0	1	0	300
9886	1	1	0	0	1	225
9887	0	1	0	0	1	175
9888	1	1	0	0	1	225
9889	0	1	0	0	1	175
9890	0	0	0	1	0	300
9891	0	0	0	1	0	300
9892	1	1	0	0	1	225
9893	0	1	0	0	1	175
9894	0	0	1	0	2	200
9895	1	1	0	0	1	225
9896	1	1	0	0	1	225
9897	1	1	1	0	0	300
9898	1	1	0	0	1	225
9899	1	1	0	0	1	225
9900	1	1	0	0	1	225
9901	0	0	0	1	0	300
9902	1	1	0	0	1	225
9903	1	1	0	0	1	225
9904	1	1	0	0	1	225
9905	1	1	0	0	1	225
9906	1	1	1	0	0	300
9907	0	1	0	0	1	175
9908	0	1	0	0	1	175
9909	0	1	0	0	1	175
9910	1	1	1	0	0	300
9911	1	1	0	0	1	225
9912	0	0	0	1	0	300
9913	1	1	0	0	1	225
9914	1	0	0	1	0	300
9915	1	0	0	1	0	300
9916	1	1	0	0	1	225
9917	0	1	0	0	1	175
9918	0	1	0	0	1	175
9919	1	1	0	0	1	225
9920	0	1	0	0	1	175
9921	0	1	0	0	1	175
9922	1	1	1	0	0	300
9923	1	1	0	0	1	225
9924	1	1	0	0	1	225
9925	1	1	0	0	1	225
9926	0	1	1	0	0	300
9927	0	1	0	0	1	175
9928	1	1	0	0	1	225
9929	0	1	0	0	1	175
9930	1	1	1	0	0	300
9931	0	1	0	0	1	175
9932	1	1	0	0	1	225
9933	0	1	0	0	1	175
9934	0	1	0	0	1	175
9935	0	1	0	0	1	175
9936	0	1	0	0	1	175
9937	1	1	0	0	1	225
9938	0	1	0	0	1	175
9939	0	1	0	0	1	175
9940	1	1	0	0	1	225
9941	1	1	0	0	1	225
9942	0	1	0	0	1	175
9943	1	0	0	1	0	300
9944	0	1	0	0	1	175
9945	0	1	0	0	1	175
9946	1	1	0	0	1	225
9947	0	1	0	0	1	175
9948	0	1	0	0	1	175
9949	1	1	0	0	1	225
9950	0	1	0	0	1	175
9951	1	1	0	0	1	225
9952	1	1	0	0	1	225
9953	1	0	0	1	0	300
9954	1	1	0	0	1	225
9955	1	1	1	0	0	300
9956	0	1	0	0	1	175
9957	1	1	0	0	1	225
9958	1	1	0	0	1	225
9959	1	1	0	0	1	225
9960	1	1	0	0	1	225
9961	1	1	0	0	1	225
9962	0	1	1	0	0	300
9963	0	1	0	0	1	175
9964	0	1	0	0	1	175
9965	0	0	0	1	0	300
9966	1	1	0	0	1	225
9967	0	1	1	0	0	300
9968	1	1	1	0	0	300
9969	0	1	0	0	1	175
9970	1	1	0	0	1	225
9971	0	1	1	0	0	300
9972	0	1	0	0	1	175
9973	1	1	1	0	0	300
9974	0	1	0	0	1	175
9975	0	1	0	0	1	175
9976	1	1	0	0	1	225
9977	0	1	0	0	1	175
9978	0	1	0	0	1	175
9979	0	0	0	1	0	300
9980	0	1	0	0	1	175
9981	1	1	0	0	1	225
9982	0	1	0	0	1	175
9983	0	1	1	0	0	300
9984	1	1	1	0	0	300
9985	1	1	1	0	0	300
9986	1	1	0	0	1	225
9987	1	1	0	0	1	225
9988	1	1	0	0	1	225
9989	0	1	1	0	0	300
9990	0	1	1	0	0	300
9991	1	1	0	0	1	225
9992	1	1	0	0	1	225
9993	1	0	1	0	2	125
9994	0	1	1	0	0	300
9995	0	1	0	0	1	175
9996	0	1	0	0	1	175
9997	0	1	0	0	1	175
9998	1	0	0	1	0	300
9999	0	1	0	0	1	175
10000	1	1	0	0	1	225
10001	1	1	0	0	1	225
10002	0	1	0	0	1	175
10003	0	1	0	0	1	175
10004	0	1	0	0	1	175
10005	1	1	0	0	1	225
10006	0	0	0	1	0	300
10007	0	1	0	0	1	175
10008	0	1	1	0	0	300
10009	1	1	0	0	1	225
10010	1	1	0	0	1	225
10011	1	1	0	0	1	225
10012	1	1	0	0	1	225
10013	1	1	0	0	1	225
10014	0	0	0	1	0	300
10015	1	0	0	1	0	300
10016	0	1	0	0	1	175
10017	1	1	0	0	1	225
10018	1	1	0	0	1	225
10019	1	1	0	0	1	225
10020	0	0	1	0	2	200
10021	0	1	0	0	1	175
10022	0	0	0	1	0	300
10023	1	1	0	0	1	225
10024	1	1	0	0	1	225
10025	0	1	0	0	1	175
10026	1	1	0	0	1	225
10027	1	1	1	0	0	300
10028	1	1	0	0	1	225
10029	1	1	0	0	1	225
10030	1	1	1	0	0	300
10031	1	1	0	0	1	225
10032	0	0	0	1	0	300
10033	0	0	0	1	0	300
10034	0	1	0	0	1	175
10035	1	0	1	0	2	125
10036	0	1	1	0	0	300
10037	0	1	0	0	1	175
10038	1	1	1	0	0	300
10039	0	1	0	0	1	175
10040	0	1	0	0	1	175
10041	0	1	0	0	1	175
10042	1	1	0	0	1	225
10043	1	0	0	1	0	300
10044	1	1	0	0	1	225
10045	0	1	0	0	1	175
10046	1	1	0	0	1	225
10047	0	1	0	0	1	175
10048	0	1	0	0	1	175
10049	0	0	0	1	0	300
10050	0	1	0	0	1	175
10051	1	0	0	1	0	300
10052	0	0	0	1	0	300
10053	0	1	0	0	1	175
10054	0	1	0	0	1	175
10055	0	0	0	1	0	300
10056	1	1	0	0	1	225
10057	0	0	0	1	0	300
10058	0	1	1	0	0	300
10059	0	1	1	0	0	300
10060	0	1	0	0	1	175
10061	1	1	0	0	1	225
10062	0	1	0	0	1	175
10063	1	1	0	0	1	225
10064	1	1	0	0	1	225
10065	0	0	0	1	0	300
10066	1	1	0	0	1	225
10067	1	1	0	0	1	225
10068	1	1	0	0	1	225
10069	1	1	0	0	1	225
10070	0	0	0	1	0	300
10071	1	1	0	0	1	225
10072	0	1	0	0	1	175
10073	0	1	0	0	1	175
10074	1	1	0	0	1	225
10075	0	1	0	0	1	175
10076	0	0	1	0	2	200
10077	1	0	0	1	0	300
10078	1	1	0	0	1	225
10079	0	1	0	0	1	175
10080	0	1	0	0	1	175
10081	0	1	0	0	1	175
10082	0	1	0	0	1	175
10083	1	0	0	1	0	300
10084	1	1	0	0	1	225
10085	0	1	0	0	1	175
10086	1	1	0	0	1	225
10087	0	1	0	0	1	175
10088	0	0	1	0	2	200
10089	1	1	0	0	1	225
10090	1	1	1	0	0	300
10091	1	1	0	0	1	225
10092	0	1	0	0	1	175
10093	1	1	0	0	1	225
10094	1	1	1	0	0	300
10095	0	1	0	0	1	175
10096	1	1	1	0	0	300
10097	0	1	0	0	1	175
10098	0	1	1	0	0	300
10099	1	1	1	0	0	300
10100	1	1	0	0	1	225
10101	0	1	0	0	1	175
10102	1	1	0	0	1	225
10103	1	1	0	0	1	225
10104	1	1	0	0	1	225
10105	0	1	1	0	0	300
10106	0	1	0	0	1	175
10107	0	1	0	0	1	175
10108	0	1	0	0	1	175
10109	1	0	0	1	0	300
10110	0	1	0	0	1	175
10111	1	1	0	0	1	225
10112	1	0	1	0	2	125
10113	0	1	0	0	1	175
10114	1	0	0	1	0	300
10115	1	1	0	0	1	225
10116	0	1	0	0	1	175
10117	1	1	0	0	1	225
10118	0	0	0	1	0	300
10119	0	1	0	0	1	175
10120	0	1	0	0	1	175
10121	1	1	0	0	1	225
10122	0	0	0	1	0	300
10123	1	1	0	0	1	225
10124	1	1	0	0	1	225
10125	1	1	0	0	1	225
10126	1	0	1	0	2	125
10127	1	1	0	0	1	225
10128	1	1	0	0	1	225
10129	1	1	1	0	0	300
10130	1	1	0	0	1	225
10131	0	0	0	1	0	300
10132	0	1	1	0	0	300
10133	0	1	0	0	1	175
10134	0	0	0	1	0	300
10135	0	1	0	0	1	175
10136	1	1	1	0	0	300
10137	1	1	0	0	1	225
10138	1	0	0	1	0	300
10139	1	1	0	0	1	225
10140	1	1	0	0	1	225
10141	1	1	1	0	0	300
10142	1	0	0	1	0	300
10143	0	1	1	0	0	300
10144	0	1	0	0	1	175
10145	0	0	0	1	0	300
10146	0	1	0	0	1	175
10147	1	1	0	0	1	225
10148	0	1	0	0	1	175
10149	1	1	1	0	0	300
10150	0	1	0	0	1	175
10151	0	1	0	0	1	175
10152	1	1	0	0	1	225
10153	1	1	0	0	1	225
10154	1	1	0	0	1	225
10155	0	0	1	0	2	200
10156	1	1	0	0	1	225
10157	0	1	0	0	1	175
10158	1	1	0	0	1	225
10159	0	1	0	0	1	175
10160	0	1	0	0	1	175
10161	0	0	0	1	0	300
10162	1	1	0	0	1	225
10163	1	1	0	0	1	225
10164	0	1	0	0	1	175
10165	0	1	0	0	1	175
10166	0	1	0	0	1	175
10167	0	1	1	0	0	300
10168	1	1	0	0	1	225
10169	0	1	0	0	1	175
10170	1	1	0	0	1	225
10171	0	1	0	0	1	175
10172	1	1	0	0	1	225
10173	1	1	0	0	1	225
10174	0	1	0	0	1	175
10175	1	1	0	0	1	225
10176	1	1	0	0	1	225
10177	0	0	0	1	0	300
10178	0	1	0	0	1	175
10179	1	0	1	0	2	125
10180	1	1	0	0	1	225
10181	1	1	0	0	1	225
10182	1	1	0	0	1	225
10183	1	1	0	0	1	225
10184	0	0	1	0	2	200
10185	1	1	0	0	1	225
10186	0	1	0	0	1	175
10187	1	1	0	0	1	225
10188	1	1	0	0	1	225
10189	0	0	0	1	0	300
10190	0	0	0	1	0	300
10191	1	1	0	0	1	225
10192	0	1	0	0	1	175
10193	1	1	0	0	1	225
10194	1	0	0	1	0	300
10195	1	1	0	0	1	225
10196	0	1	0	0	1	175
10197	0	1	0	0	1	175
10198	0	1	0	0	1	175
10199	1	1	0	0	1	225
10200	1	1	0	0	1	225
10201	0	1	0	0	1	175
10202	1	1	0	0	1	225
10203	1	1	1	0	0	300
10204	1	1	0	0	1	225
10205	0	1	0	0	1	175
10206	0	0	0	1	0	300
10207	0	1	0	0	1	175
10208	0	1	1	0	0	300
10209	1	1	0	0	1	225
10210	1	1	1	0	0	300
10211	0	1	0	0	1	175
10212	0	1	0	0	1	175
10213	0	1	0	0	1	175
10214	0	1	0	0	1	175
10215	0	1	0	0	1	175
10216	1	1	0	0	1	225
10217	0	1	0	0	1	175
10218	0	1	0	0	1	175
10219	1	1	1	0	0	300
10220	1	1	0	0	1	225
10221	1	1	0	0	1	225
10222	1	1	0	0	1	225
10223	1	1	1	0	0	300
10224	0	1	0	0	1	175
10225	1	1	0	0	1	225
10226	0	1	0	0	1	175
10227	1	1	0	0	1	225
10228	1	1	1	0	0	300
10229	1	1	0	0	1	225
10230	0	1	0	0	1	175
10231	0	1	0	0	1	175
10232	0	1	0	0	1	175
10233	1	1	0	0	1	225
10234	1	1	0	0	1	225
10235	0	1	0	0	1	175
10236	1	1	0	0	1	225
10237	1	0	1	0	2	125
10238	1	1	0	0	1	225
10239	0	1	0	0	1	175
10240	0	1	0	0	1	175
10241	0	0	0	1	0	300
10242	0	1	0	0	1	175
10243	1	1	0	0	1	225
10244	0	1	0	0	1	175
10245	0	1	0	0	1	175
10246	0	1	1	0	0	300
10247	0	0	0	1	0	300
10248	0	1	0	0	1	175
10249	0	1	1	0	0	300
10250	1	1	1	0	0	300
10251	0	1	0	0	1	175
10252	1	1	0	0	1	225
10253	1	1	0	0	1	225
10254	1	1	0	0	1	225
10255	1	1	0	0	1	225
10256	0	0	1	0	2	200
10257	1	1	0	0	1	225
10258	1	1	0	0	1	225
10259	0	1	0	0	1	175
10260	1	1	0	0	1	225
10261	0	1	1	0	0	300
10262	0	1	0	0	1	175
10263	0	1	1	0	0	300
10264	1	1	0	0	1	225
10265	1	1	0	0	1	225
10266	1	1	1	0	0	300
10267	0	1	0	0	1	175
10268	1	1	0	0	1	225
10269	0	0	0	1	0	300
10270	0	1	1	0	0	300
10271	0	1	0	0	1	175
10272	1	1	0	0	1	225
10273	0	1	0	0	1	175
10274	0	1	0	0	1	175
10275	1	1	0	0	1	225
10276	1	1	0	0	1	225
10277	0	1	0	0	1	175
10278	0	1	0	0	1	175
10279	0	1	0	0	1	175
10280	0	1	0	0	1	175
10281	0	1	0	0	1	175
10282	1	1	1	0	0	300
10283	0	1	0	0	1	175
10284	0	1	0	0	1	175
10285	0	1	1	0	0	300
10286	1	0	0	1	0	300
10287	0	1	0	0	1	175
10288	0	1	0	0	1	175
10289	1	1	0	0	1	225
10290	0	1	1	0	0	300
10291	1	1	0	0	1	225
10292	0	1	0	0	1	175
10293	0	1	0	0	1	175
10294	1	1	0	0	1	225
10295	1	1	1	0	0	300
10296	1	1	0	0	1	225
10297	0	1	1	0	0	300
10298	1	1	1	0	0	300
10299	0	1	0	0	1	175
10300	0	1	1	0	0	300
10301	1	1	0	0	1	225
10302	0	0	1	0	2	200
10303	0	1	1	0	0	300
10304	0	1	0	0	1	175
10305	0	1	0	0	1	175
10306	1	0	0	1	0	300
10307	0	1	0	0	1	175
10308	1	1	0	0	1	225
10309	0	1	0	0	1	175
10310	1	1	0	0	1	225
10311	1	1	0	0	1	225
10312	0	1	0	0	1	175
10313	1	1	1	0	0	300
10314	1	1	1	0	0	300
10315	0	1	0	0	1	175
10316	0	1	0	0	1	175
10317	0	1	0	0	1	175
10318	1	1	0	0	1	225
10319	0	1	0	0	1	175
10320	1	1	0	0	1	225
10321	1	1	0	0	1	225
10322	1	1	0	0	1	225
10323	1	1	0	0	1	225
10324	0	1	0	0	1	175
10325	1	1	0	0	1	225
10326	0	1	0	0	1	175
10327	1	1	0	0	1	225
10328	0	1	0	0	1	175
10329	0	0	0	1	0	300
10330	0	1	0	0	1	175
10331	0	1	0	0	1	175
10332	0	1	0	0	1	175
10333	0	1	1	0	0	300
10334	0	1	0	0	1	175
10335	1	1	0	0	1	225
10336	1	1	0	0	1	225
10337	0	1	1	0	0	300
10338	0	1	0	0	1	175
10339	0	1	0	0	1	175
10340	1	1	0	0	1	225
10341	0	1	0	0	1	175
10342	1	1	0	0	1	225
10343	0	1	0	0	1	175
10344	1	1	0	0	1	225
10345	1	1	0	0	1	225
10346	0	1	0	0	1	175
10347	1	1	0	0	1	225
10348	1	1	0	0	1	225
10349	1	1	0	0	1	225
10350	1	1	0	0	1	225
10351	1	1	0	0	1	225
10352	0	1	0	0	1	175
10353	0	0	1	0	2	200
10354	1	1	1	0	0	300
10355	1	1	0	0	1	225
10356	0	1	0	0	1	175
10357	1	1	0	0	1	225
10358	0	1	1	0	0	300
10359	0	1	0	0	1	175
10360	1	1	0	0	1	225
10361	1	1	0	0	1	225
10362	0	1	0	0	1	175
10363	1	0	0	1	0	300
10364	1	1	1	0	0	300
10365	1	0	0	1	0	300
10366	0	1	0	0	1	175
10367	0	1	0	0	1	175
10368	1	1	0	0	1	225
10369	1	1	1	0	0	300
10370	1	1	0	0	1	225
10371	0	0	0	1	0	300
10372	0	1	1	0	0	300
10373	1	1	1	0	0	300
10374	0	1	1	0	0	300
10375	1	1	0	0	1	225
10376	1	1	0	0	1	225
10377	1	1	0	0	1	225
10378	0	1	0	0	1	175
10379	1	1	0	0	1	225
10380	0	1	0	0	1	175
10381	1	1	0	0	1	225
10382	0	1	0	0	1	175
10383	1	1	1	0	0	300
10384	0	0	0	1	0	300
10385	0	1	0	0	1	175
10386	1	0	0	1	0	300
10387	1	1	1	0	0	300
10388	1	1	0	0	1	225
10389	1	1	1	0	0	300
10390	1	1	0	0	1	225
10391	1	1	0	0	1	225
10392	1	1	0	0	1	225
10393	0	1	0	0	1	175
10394	0	1	0	0	1	175
10395	1	1	0	0	1	225
10396	0	0	0	1	0	300
10397	1	1	0	0	1	225
10398	1	1	0	0	1	225
10399	1	1	0	0	1	225
10400	0	0	0	1	0	300
10401	1	1	1	0	0	300
10402	1	1	0	0	1	225
10403	0	1	0	0	1	175
10404	1	1	0	0	1	225
10405	0	1	0	0	1	175
10406	1	1	0	0	1	225
10407	0	1	0	0	1	175
10408	1	1	0	0	1	225
10409	1	1	0	0	1	225
10410	1	0	0	1	0	300
10411	1	1	1	0	0	300
10412	1	1	0	0	1	225
10413	0	1	0	0	1	175
10414	0	1	0	0	1	175
10415	0	1	0	0	1	175
10416	0	0	0	1	0	300
10417	1	1	0	0	1	225
10418	0	1	1	0	0	300
10419	0	1	1	0	0	300
10420	0	1	1	0	0	300
10421	0	1	0	0	1	175
10422	0	1	0	0	1	175
10423	0	1	0	0	1	175
10424	0	1	0	0	1	175
10425	1	1	0	0	1	225
10426	0	1	0	0	1	175
10427	1	1	0	0	1	225
10428	1	1	0	0	1	225
10429	1	1	0	0	1	225
10430	0	0	0	1	0	300
10431	1	0	1	0	2	125
10432	0	1	0	0	1	175
10433	1	1	0	0	1	225
10434	1	1	0	0	1	225
10435	1	1	1	0	0	300
10436	0	1	0	0	1	175
10437	1	0	1	0	2	125
10438	0	1	0	0	1	175
10439	0	1	1	0	0	300
10440	1	1	0	0	1	225
10441	0	1	1	0	0	300
10442	0	1	0	0	1	175
10443	1	0	0	1	0	300
10444	0	1	1	0	0	300
10445	0	1	0	0	1	175
10446	0	1	0	0	1	175
10447	0	1	0	0	1	175
10448	0	1	0	0	1	175
10449	1	1	0	0	1	225
10450	1	1	1	0	0	300
10451	0	1	0	0	1	175
10452	1	1	0	0	1	225
10453	0	1	0	0	1	175
10454	0	1	0	0	1	175
10455	1	0	0	1	0	300
10456	1	0	0	1	0	300
10457	0	1	0	0	1	175
10458	1	1	0	0	1	225
10459	1	1	0	0	1	225
10460	0	1	0	0	1	175
10461	1	1	0	0	1	225
10462	0	0	0	1	0	300
10463	0	1	0	0	1	175
10464	0	1	0	0	1	175
10465	1	0	0	1	0	300
10466	0	1	0	0	1	175
10467	1	0	1	0	2	125
10468	1	1	0	0	1	225
10469	1	0	0	1	0	300
10470	0	1	0	0	1	175
10471	0	1	1	0	0	300
10472	1	0	1	0	2	125
10473	0	1	0	0	1	175
10474	1	1	0	0	1	225
10475	0	0	0	1	0	300
10476	1	1	0	0	1	225
10477	0	1	0	0	1	175
10478	0	0	0	1	0	300
10479	0	1	0	0	1	175
10480	0	1	0	0	1	175
10481	1	1	0	0	1	225
10482	0	0	0	1	0	300
10483	0	1	0	0	1	175
10484	1	1	0	0	1	225
10485	0	0	0	1	0	300
10486	0	1	0	0	1	175
10487	0	1	0	0	1	175
10488	1	1	0	0	1	225
10489	1	1	0	0	1	225
10490	0	1	0	0	1	175
10491	0	0	1	0	2	200
10492	1	1	0	0	1	225
10493	0	1	1	0	0	300
10494	1	1	0	0	1	225
10495	1	1	1	0	0	300
10496	0	1	0	0	1	175
10497	1	1	0	0	1	225
10498	1	1	0	0	1	225
10499	0	1	1	0	0	300
10500	1	1	0	0	1	225
10501	0	1	1	0	0	300
10502	0	1	0	0	1	175
10503	1	1	0	0	1	225
10504	0	1	0	0	1	175
10505	1	0	0	1	0	300
10506	1	0	0	1	0	300
10507	0	0	1	0	2	200
10508	0	1	0	0	1	175
10509	1	1	0	0	1	225
10510	1	0	0	1	0	300
10511	1	1	0	0	1	225
10512	1	0	0	1	0	300
10513	0	1	1	0	0	300
10514	0	1	0	0	1	175
10515	0	1	0	0	1	175
10516	0	1	0	0	1	175
10517	0	1	0	0	1	175
10518	1	1	0	0	1	225
10519	1	1	0	0	1	225
10520	0	1	1	0	0	300
10521	1	1	0	0	1	225
10522	1	1	0	0	1	225
10523	0	0	0	1	0	300
10524	1	1	0	0	1	225
10525	0	1	0	0	1	175
10526	0	1	0	0	1	175
10527	1	0	0	1	0	300
10528	1	1	1	0	0	300
10529	1	1	0	0	1	225
10530	1	1	0	0	1	225
10531	0	1	0	0	1	175
10532	1	1	0	0	1	225
10533	1	1	0	0	1	225
10534	1	1	0	0	1	225
10535	0	1	0	0	1	175
10536	1	1	0	0	1	225
10537	0	1	0	0	1	175
10538	0	1	0	0	1	175
10539	1	0	0	1	0	300
10540	0	1	0	0	1	175
10541	1	1	0	0	1	225
10542	0	0	1	0	2	200
10543	1	1	0	0	1	225
10544	0	1	0	0	1	175
10545	1	1	0	0	1	225
10546	1	0	0	1	0	300
10547	0	1	0	0	1	175
10548	0	1	0	0	1	175
10549	0	1	0	0	1	175
10550	0	0	0	1	0	300
10551	1	1	0	0	1	225
10552	0	1	0	0	1	175
10553	1	1	1	0	0	300
10554	0	1	0	0	1	175
10555	1	0	0	1	0	300
10556	1	1	1	0	0	300
10557	0	1	0	0	1	175
10558	0	1	0	0	1	175
10559	0	1	0	0	1	175
10560	0	1	0	0	1	175
10561	0	1	0	0	1	175
10562	0	1	1	0	0	300
10563	1	1	0	0	1	225
10564	1	1	0	0	1	225
10565	0	1	0	0	1	175
10566	1	1	1	0	0	300
10567	1	1	0	0	1	225
10568	0	1	0	0	1	175
10569	1	1	1	0	0	300
10570	1	0	0	1	0	300
10571	0	1	0	0	1	175
10572	0	0	0	1	0	300
10573	1	0	0	1	0	300
10574	1	1	0	0	1	225
