 IDnum	Economical_State	Export_Decision	Profit
2618	Same	Now	2.726e6
2619	Same	Now	2.726e6
2620	Severely_bad	After_12_mos	7.66e5
2621	Severely_bad	After_12_mos	7.66e5
2622	Slightly_worse	After_6_mos	1.6945e6
2623	Same	After_6_mos	2.357e6
2624	Slightly_worse	Now	1.87e6
2625	Same	Now	2.726e6
2626	Slightly_worse	After_6_mos	1.6945e6
2627	Slightly_worse	After_12_mos	1.425e6
2628	Same	Now	2.726e6
2629	Same	After_12_mos	2.1e5
2630	Severely_bad	After_12_mos	7.66e5
2631	Slightly_worse	After_12_mos	1.425e6
2632	Severely_bad	Now	-7.11e5
2633	Slightly_worse	After_6_mos	1.6945e6
2634	Slightly_worse	Now	1.87e6
2635	Slightly_worse	Now	1.87e6
2636	Same	After_12_mos	2.1e5
2637	Slightly_worse	After_12_mos	1.425e6
2638	Slightly_worse	After_6_mos	1.6945e6
2639	Severely_bad	Now	-7.11e5
2640	Same	Now	2.726e6
2641	Severely_bad	After_12_mos	7.66e5
2642	Severely_bad	After_12_mos	7.66e5
2643	Same	After_6_mos	2.357e6
2644	Same	Now	2.726e6
2645	Slightly_worse	After_12_mos	1.425e6
2646	Same	After_6_mos	2.357e6
2647	Severely_bad	Now	-7.11e5
2648	Severely_bad	After_12_mos	7.66e5
2649	Same	After_6_mos	2.357e6
2650	Severely_bad	Now	-7.11e5
2651	Slightly_worse	Now	1.87e6
2652	Same	After_12_mos	2.1e5
2653	Severely_bad	After_6_mos	9.005e5
2654	Slightly_worse	Now	1.87e6
2655	Same	Now	2.726e6
2656	Slightly_worse	Now	1.87e6
2657	Slightly_worse	After_12_mos	1.425e6
2658	Same	Now	2.726e6
2659	Slightly_worse	Now	1.87e6
2660	Same	Now	2.726e6
2661	Same	After_6_mos	2.357e6
2662	Same	Now	2.726e6
2663	Slightly_worse	After_6_mos	1.6945e6
2664	Same	After_12_mos	2.1e5
2665	Slightly_worse	After_6_mos	1.6945e6
2666	Same	Now	2.726e6
2667	Severely_bad	Now	-7.11e5
2668	Same	After_6_mos	2.357e6
2669	Severely_bad	Now	-7.11e5
2670	Same	After_6_mos	2.357e6
2671	Same	Now	2.726e6
2672	Severely_bad	After_6_mos	9.005e5
2673	Same	Now	2.726e6
2674	Severely_bad	After_12_mos	7.66e5
2675	Same	After_6_mos	2.357e6
2676	Slightly_worse	Now	1.87e6
2677	Severely_bad	Now	-7.11e5
2678	Same	After_6_mos	2.357e6
2679	Severely_bad	After_12_mos	7.66e5
2680	Same	After_12_mos	2.1e5
2681	Same	After_12_mos	2.1e5
2682	Severely_bad	Now	-7.11e5
2683	Same	After_12_mos	2.1e5
2684	Same	After_12_mos	2.1e5
2685	Same	After_12_mos	2.1e5
2686	Severely_bad	Now	-7.11e5
2687	Slightly_worse	After_12_mos	1.425e6
2688	Severely_bad	After_6_mos	9.005e5
2689	Slightly_worse	After_6_mos	1.6945e6
2690	Slightly_worse	After_12_mos	1.425e6
2691	Severely_bad	After_12_mos	7.66e5
2692	Same	Now	2.726e6
2693	Same	After_12_mos	2.1e5
2694	Severely_bad	After_12_mos	7.66e5
2695	Severely_bad	Now	-7.11e5
2696	Same	Now	2.726e6
2697	Slightly_worse	After_6_mos	1.6945e6
2698	Same	Now	2.726e6
2699	Severely_bad	Now	-7.11e5
2700	Severely_bad	After_6_mos	9.005e5
2701	Same	After_6_mos	2.357e6
2702	Slightly_worse	After_12_mos	1.425e6
2703	Same	Now	2.726e6
2704	Slightly_worse	Now	1.87e6
2705	Severely_bad	After_6_mos	9.005e5
2706	Severely_bad	After_6_mos	9.005e5
2707	Slightly_worse	After_12_mos	1.425e6
2708	Same	After_6_mos	2.357e6
2709	Same	Now	2.726e6
2710	Severely_bad	After_12_mos	7.66e5
2711	Severely_bad	After_6_mos	9.005e5
2712	Same	Now	2.726e6
2713	Same	After_6_mos	2.357e6
2714	Severely_bad	After_12_mos	7.66e5
2715	Slightly_worse	Now	1.87e6
2716	Same	Now	2.726e6
2717	Severely_bad	After_6_mos	9.005e5
2718	Slightly_worse	After_6_mos	1.6945e6
2719	Severely_bad	Now	-7.11e5
2720	Slightly_worse	Now	1.87e6
2721	Same	Now	2.726e6
2722	Severely_bad	After_12_mos	7.66e5
2723	Slightly_worse	After_6_mos	1.6945e6
2724	Severely_bad	After_6_mos	9.005e5
2725	Same	Now	2.726e6
2726	Severely_bad	After_6_mos	9.005e5
2727	Same	After_6_mos	2.357e6
2728	Same	Now	2.726e6
2729	Slightly_worse	After_6_mos	1.6945e6
2730	Slightly_worse	After_6_mos	1.6945e6
2731	Severely_bad	After_6_mos	9.005e5
2732	Severely_bad	Now	-7.11e5
2733	Same	After_12_mos	2.1e5
2734	Severely_bad	After_6_mos	9.005e5
2735	Slightly_worse	After_6_mos	1.6945e6
2736	Same	Now	2.726e6
2737	Severely_bad	After_6_mos	9.005e5
2738	Same	Now	2.726e6
2739	Same	After_6_mos	2.357e6
2740	Same	Now	2.726e6
2741	Same	Now	2.726e6
2742	Slightly_worse	Now	1.87e6
2743	Same	After_6_mos	2.357e6
2744	Slightly_worse	After_6_mos	1.6945e6
2745	Slightly_worse	After_12_mos	1.425e6
2746	Slightly_worse	After_12_mos	1.425e6
2747	Slightly_worse	Now	1.87e6
2748	Same	After_12_mos	2.1e5
2749	Same	After_12_mos	2.1e5
2750	Severely_bad	After_12_mos	7.66e5
2751	Same	Now	2.726e6
2752	Same	After_6_mos	2.357e6
2753	Severely_bad	Now	-7.11e5
2754	Same	After_6_mos	2.357e6
2755	Severely_bad	After_6_mos	9.005e5
2756	Severely_bad	Now	-7.11e5
2757	Slightly_worse	After_12_mos	1.425e6
2758	Same	After_12_mos	2.1e5
2759	Slightly_worse	After_12_mos	1.425e6
2760	Same	After_12_mos	2.1e5
2761	Same	After_12_mos	2.1e5
2762	Slightly_worse	Now	1.87e6
2763	Severely_bad	After_12_mos	7.66e5
2764	Severely_bad	After_12_mos	7.66e5
2765	Same	After_12_mos	2.1e5
2766	Severely_bad	Now	-7.11e5
2767	Slightly_worse	Now	1.87e6
2768	Slightly_worse	Now	1.87e6
2769	Severely_bad	Now	-7.11e5
2770	Same	Now	2.726e6
2771	Same	After_12_mos	2.1e5
2772	Same	Now	2.726e6
2773	Slightly_worse	After_12_mos	1.425e6
2774	Same	After_6_mos	2.357e6
2775	Slightly_worse	After_6_mos	1.6945e6
2776	Slightly_worse	After_12_mos	1.425e6
2777	Same	Now	2.726e6
2778	Same	After_6_mos	2.357e6
2779	Severely_bad	Now	-7.11e5
2780	Severely_bad	Now	-7.11e5
2781	Same	After_12_mos	2.1e5
2782	Severely_bad	After_12_mos	7.66e5
2783	Same	After_6_mos	2.357e6
2784	Same	After_6_mos	2.357e6
2785	Slightly_worse	Now	1.87e6
2786	Severely_bad	After_12_mos	7.66e5
2787	Slightly_worse	After_12_mos	1.425e6
2788	Severely_bad	After_6_mos	9.005e5
2789	Same	After_6_mos	2.357e6
2790	Severely_bad	After_12_mos	7.66e5
2791	Slightly_worse	Now	1.87e6
2792	Same	After_12_mos	2.1e5
2793	Slightly_worse	After_6_mos	1.6945e6
2794	Slightly_worse	Now	1.87e6
2795	Severely_bad	Now	-7.11e5
2796	Severely_bad	After_12_mos	7.66e5
2797	Slightly_worse	After_6_mos	1.6945e6
2798	Slightly_worse	After_6_mos	1.6945e6
2799	Slightly_worse	Now	1.87e6
2800	Severely_bad	After_12_mos	7.66e5
2801	Same	After_12_mos	2.1e5
2802	Severely_bad	After_12_mos	7.66e5
2803	Severely_bad	After_12_mos	7.66e5
2804	Same	Now	2.726e6
2805	Same	Now	2.726e6
2806	Slightly_worse	Now	1.87e6
2807	Same	After_6_mos	2.357e6
2808	Same	After_6_mos	2.357e6
2809	Severely_bad	After_12_mos	7.66e5
2810	Severely_bad	After_6_mos	9.005e5
2811	Same	After_12_mos	2.1e5
2812	Slightly_worse	Now	1.87e6
2813	Slightly_worse	Now	1.87e6
2814	Slightly_worse	After_6_mos	1.6945e6
2815	Severely_bad	After_6_mos	9.005e5
2816	Severely_bad	After_12_mos	7.66e5
2817	Severely_bad	After_6_mos	9.005e5
2818	Same	After_6_mos	2.357e6
2819	Same	Now	2.726e6
2820	Slightly_worse	After_6_mos	1.6945e6
2821	Slightly_worse	After_12_mos	1.425e6
2822	Severely_bad	After_12_mos	7.66e5
2823	Same	After_6_mos	2.357e6
2824	Severely_bad	After_12_mos	7.66e5
2825	Slightly_worse	After_6_mos	1.6945e6
2826	Severely_bad	Now	-7.11e5
2827	Same	After_12_mos	2.1e5
2828	Slightly_worse	Now	1.87e6
2829	Slightly_worse	Now	1.87e6
2830	Severely_bad	After_12_mos	7.66e5
2831	Slightly_worse	After_6_mos	1.6945e6
2832	Severely_bad	Now	-7.11e5
2833	Same	Now	2.726e6
2834	Same	Now	2.726e6
2835	Severely_bad	Now	-7.11e5
2836	Severely_bad	After_12_mos	7.66e5
2837	Severely_bad	After_6_mos	9.005e5
2838	Same	Now	2.726e6
2839	Same	After_6_mos	2.357e6
2840	Severely_bad	Now	-7.11e5
2841	Severely_bad	Now	-7.11e5
2842	Severely_bad	After_6_mos	9.005e5
2843	Slightly_worse	After_6_mos	1.6945e6
2844	Severely_bad	After_12_mos	7.66e5
2845	Same	After_6_mos	2.357e6
2846	Slightly_worse	Now	1.87e6
2847	Same	After_12_mos	2.1e5
2848	Same	After_12_mos	2.1e5
2849	Slightly_worse	Now	1.87e6
2850	Severely_bad	After_6_mos	9.005e5
2851	Severely_bad	After_12_mos	7.66e5
2852	Slightly_worse	After_12_mos	1.425e6
2853	Slightly_worse	Now	1.87e6
2854	Slightly_worse	Now	1.87e6
2855	Slightly_worse	Now	1.87e6
2856	Severely_bad	After_6_mos	9.005e5
2857	Slightly_worse	After_12_mos	1.425e6
2858	Same	After_6_mos	2.357e6
2859	Slightly_worse	Now	1.87e6
2860	Same	Now	2.726e6
2861	Slightly_worse	Now	1.87e6
2862	Same	After_6_mos	2.357e6
2863	Slightly_worse	After_12_mos	1.425e6
2864	Severely_bad	Now	-7.11e5
2865	Same	Now	2.726e6
2866	Same	After_6_mos	2.357e6
2867	Slightly_worse	After_6_mos	1.6945e6
2868	Slightly_worse	After_6_mos	1.6945e6
2869	Same	After_6_mos	2.357e6
2870	Slightly_worse	Now	1.87e6
2871	Same	Now	2.726e6
2872	Same	After_12_mos	2.1e5
2873	Same	After_6_mos	2.357e6
2874	Slightly_worse	Now	1.87e6
2875	Slightly_worse	Now	1.87e6
2876	Same	Now	2.726e6
2877	Same	After_12_mos	2.1e5
2878	Slightly_worse	Now	1.87e6
2879	Same	Now	2.726e6
2880	Same	After_12_mos	2.1e5
2881	Same	After_6_mos	2.357e6
2882	Same	After_6_mos	2.357e6
2883	Severely_bad	Now	-7.11e5
2884	Severely_bad	After_6_mos	9.005e5
2885	Slightly_worse	After_12_mos	1.425e6
2886	Same	After_6_mos	2.357e6
2887	Same	After_12_mos	2.1e5
2888	Slightly_worse	Now	1.87e6
2889	Slightly_worse	Now	1.87e6
2890	Same	Now	2.726e6
2891	Same	Now	2.726e6
2892	Severely_bad	Now	-7.11e5
2893	Slightly_worse	Now	1.87e6
2894	Severely_bad	After_6_mos	9.005e5
2895	Same	After_6_mos	2.357e6
2896	Same	After_12_mos	2.1e5
2897	Same	After_6_mos	2.357e6
2898	Same	After_12_mos	2.1e5
2899	Same	After_6_mos	2.357e6
2900	Same	After_6_mos	2.357e6
2901	Severely_bad	Now	-7.11e5
2902	Same	After_12_mos	2.1e5
2903	Same	After_6_mos	2.357e6
2904	Slightly_worse	After_12_mos	1.425e6
2905	Same	Now	2.726e6
2906	Same	After_12_mos	2.1e5
2907	Slightly_worse	Now	1.87e6
2908	Severely_bad	Now	-7.11e5
2909	Severely_bad	After_12_mos	7.66e5
2910	Slightly_worse	Now	1.87e6
2911	Slightly_worse	After_6_mos	1.6945e6
2912	Severely_bad	After_12_mos	7.66e5
2913	Same	Now	2.726e6
2914	Slightly_worse	After_6_mos	1.6945e6
2915	Severely_bad	Now	-7.11e5
2916	Slightly_worse	Now	1.87e6
2917	Slightly_worse	After_12_mos	1.425e6
2918	Severely_bad	Now	-7.11e5
2919	Same	After_6_mos	2.357e6
2920	Severely_bad	Now	-7.11e5
2921	Severely_bad	Now	-7.11e5
2922	Severely_bad	Now	-7.11e5
2923	Same	After_6_mos	2.357e6
2924	Severely_bad	Now	-7.11e5
2925	Severely_bad	Now	-7.11e5
2926	Severely_bad	Now	-7.11e5
2927	Same	After_6_mos	2.357e6
2928	Same	After_6_mos	2.357e6
2929	Slightly_worse	After_12_mos	1.425e6
2930	Same	Now	2.726e6
2931	Same	Now	2.726e6
2932	Severely_bad	After_12_mos	7.66e5
2933	Same	Now	2.726e6
2934	Same	Now	2.726e6
2935	Slightly_worse	After_12_mos	1.425e6
2936	Severely_bad	After_12_mos	7.66e5
2937	Same	Now	2.726e6
2938	Same	Now	2.726e6
2939	Slightly_worse	Now	1.87e6
2940	Same	After_6_mos	2.357e6
2941	Slightly_worse	After_6_mos	1.6945e6
2942	Severely_bad	After_6_mos	9.005e5
2943	Slightly_worse	Now	1.87e6
2944	Same	Now	2.726e6
2945	Severely_bad	After_6_mos	9.005e5
2946	Slightly_worse	Now	1.87e6
2947	Same	Now	2.726e6
2948	Same	After_12_mos	2.1e5
2949	Severely_bad	Now	-7.11e5
2950	Slightly_worse	Now	1.87e6
2951	Same	After_12_mos	2.1e5
2952	Same	After_12_mos	2.1e5
2953	Same	After_12_mos	2.1e5
2954	Slightly_worse	Now	1.87e6
2955	Severely_bad	After_12_mos	7.66e5
2956	Slightly_worse	After_6_mos	1.6945e6
2957	Slightly_worse	After_12_mos	1.425e6
2958	Slightly_worse	After_6_mos	1.6945e6
2959	Slightly_worse	After_6_mos	1.6945e6
2960	Same	After_12_mos	2.1e5
2961	Severely_bad	After_12_mos	7.66e5
2962	Slightly_worse	After_6_mos	1.6945e6
2963	Severely_bad	After_12_mos	7.66e5
2964	Same	After_12_mos	2.1e5
2965	Severely_bad	After_6_mos	9.005e5
2966	Same	After_6_mos	2.357e6
2967	Slightly_worse	After_6_mos	1.6945e6
2968	Same	After_12_mos	2.1e5
2969	Same	After_6_mos	2.357e6
2970	Severely_bad	Now	-7.11e5
2971	Slightly_worse	After_12_mos	1.425e6
2972	Same	After_6_mos	2.357e6
2973	Slightly_worse	Now	1.87e6
2974	Slightly_worse	After_6_mos	1.6945e6
2975	Same	After_12_mos	2.1e5
2976	Slightly_worse	After_6_mos	1.6945e6
2977	Slightly_worse	After_12_mos	1.425e6
2978	Same	Now	2.726e6
2979	Severely_bad	After_12_mos	7.66e5
2980	Slightly_worse	Now	1.87e6
2981	Slightly_worse	After_12_mos	1.425e6
2982	Slightly_worse	After_12_mos	1.425e6
2983	Same	After_12_mos	2.1e5
2984	Slightly_worse	After_6_mos	1.6945e6
2985	Same	After_12_mos	2.1e5
2986	Same	After_12_mos	2.1e5
2987	Same	After_12_mos	2.1e5
2988	Severely_bad	Now	-7.11e5
2989	Severely_bad	Now	-7.11e5
2990	Slightly_worse	After_6_mos	1.6945e6
2991	Same	Now	2.726e6
2992	Same	After_12_mos	2.1e5
2993	Same	After_6_mos	2.357e6
2994	Severely_bad	Now	-7.11e5
2995	Same	After_6_mos	2.357e6
2996	Same	After_12_mos	2.1e5
2997	Severely_bad	After_6_mos	9.005e5
2998	Same	After_6_mos	2.357e6
2999	Slightly_worse	After_6_mos	1.6945e6
3000	Slightly_worse	After_12_mos	1.425e6
3001	Severely_bad	Now	-7.11e5
3002	Same	After_6_mos	2.357e6
3003	Same	Now	2.726e6
3004	Same	After_12_mos	2.1e5
3005	Severely_bad	After_12_mos	7.66e5
3006	Same	After_12_mos	2.1e5
3007	Severely_bad	Now	-7.11e5
3008	Same	After_6_mos	2.357e6
3009	Severely_bad	After_12_mos	7.66e5
3010	Same	After_6_mos	2.357e6
3011	Same	After_6_mos	2.357e6
3012	Same	After_12_mos	2.1e5
3013	Severely_bad	After_12_mos	7.66e5
3014	Severely_bad	After_12_mos	7.66e5
3015	Same	After_6_mos	2.357e6
3016	Same	After_12_mos	2.1e5
3017	Same	After_6_mos	2.357e6
3018	Same	After_12_mos	2.1e5
3019	Same	After_6_mos	2.357e6
3020	Slightly_worse	Now	1.87e6
3021	Same	Now	2.726e6
3022	Same	After_6_mos	2.357e6
3023	Slightly_worse	Now	1.87e6
3024	Slightly_worse	After_6_mos	1.6945e6
3025	Slightly_worse	After_6_mos	1.6945e6
3026	Same	After_6_mos	2.357e6
3027	Slightly_worse	After_12_mos	1.425e6
3028	Slightly_worse	After_6_mos	1.6945e6
3029	Slightly_worse	After_12_mos	1.425e6
3030	Same	After_6_mos	2.357e6
3031	Same	After_6_mos	2.357e6
3032	Same	After_12_mos	2.1e5
3033	Severely_bad	After_12_mos	7.66e5
3034	Slightly_worse	After_6_mos	1.6945e6
3035	Same	After_6_mos	2.357e6
3036	Same	After_12_mos	2.1e5
3037	Same	After_12_mos	2.1e5
3038	Severely_bad	Now	-7.11e5
3039	Slightly_worse	After_12_mos	1.425e6
3040	Same	After_12_mos	2.1e5
3041	Same	After_6_mos	2.357e6
3042	Slightly_worse	After_12_mos	1.425e6
3043	Severely_bad	After_12_mos	7.66e5
3044	Same	Now	2.726e6
3045	Slightly_worse	After_6_mos	1.6945e6
3046	Severely_bad	Now	-7.11e5
3047	Same	After_6_mos	2.357e6
3048	Severely_bad	After_12_mos	7.66e5
3049	Severely_bad	Now	-7.11e5
3050	Same	After_12_mos	2.1e5
3051	Same	After_12_mos	2.1e5
3052	Slightly_worse	After_6_mos	1.6945e6
3053	Same	After_6_mos	2.357e6
3054	Severely_bad	After_12_mos	7.66e5
3055	Severely_bad	Now	-7.11e5
3056	Slightly_worse	After_6_mos	1.6945e6
3057	Same	After_12_mos	2.1e5
3058	Slightly_worse	After_6_mos	1.6945e6
3059	Severely_bad	Now	-7.11e5
3060	Severely_bad	Now	-7.11e5
3061	Slightly_worse	After_12_mos	1.425e6
3062	Slightly_worse	After_6_mos	1.6945e6
3063	Slightly_worse	Now	1.87e6
3064	Slightly_worse	After_6_mos	1.6945e6
3065	Severely_bad	After_12_mos	7.66e5
3066	Same	After_12_mos	2.1e5
3067	Same	After_12_mos	2.1e5
3068	Same	After_12_mos	2.1e5
3069	Severely_bad	After_6_mos	9.005e5
3070	Slightly_worse	After_12_mos	1.425e6
3071	Same	Now	2.726e6
3072	Slightly_worse	After_6_mos	1.6945e6
3073	Severely_bad	After_12_mos	7.66e5
3074	Same	Now	2.726e6
3075	Same	Now	2.726e6
3076	Same	Now	2.726e6
3077	Severely_bad	After_6_mos	9.005e5
3078	Slightly_worse	After_6_mos	1.6945e6
3079	Slightly_worse	After_12_mos	1.425e6
3080	Slightly_worse	Now	1.87e6
3081	Slightly_worse	After_6_mos	1.6945e6
3082	Severely_bad	After_12_mos	7.66e5
3083	Same	After_12_mos	2.1e5
3084	Severely_bad	After_6_mos	9.005e5
3085	Same	After_12_mos	2.1e5
3086	Same	After_12_mos	2.1e5
3087	Same	Now	2.726e6
3088	Slightly_worse	Now	1.87e6
3089	Severely_bad	After_6_mos	9.005e5
3090	Slightly_worse	After_12_mos	1.425e6
3091	Same	After_12_mos	2.1e5
3092	Severely_bad	After_6_mos	9.005e5
3093	Severely_bad	After_6_mos	9.005e5
3094	Same	Now	2.726e6
3095	Same	Now	2.726e6
3096	Slightly_worse	After_6_mos	1.6945e6
3097	Slightly_worse	Now	1.87e6
3098	Slightly_worse	Now	1.87e6
3099	Same	Now	2.726e6
3100	Same	Now	2.726e6
3101	Slightly_worse	Now	1.87e6
3102	Same	After_6_mos	2.357e6
3103	Slightly_worse	Now	1.87e6
3104	Slightly_worse	After_12_mos	1.425e6
3105	Same	After_12_mos	2.1e5
3106	Severely_bad	Now	-7.11e5
3107	Slightly_worse	After_12_mos	1.425e6
3108	Same	Now	2.726e6
3109	Severely_bad	After_6_mos	9.005e5
3110	Severely_bad	After_12_mos	7.66e5
3111	Severely_bad	Now	-7.11e5
3112	Same	After_6_mos	2.357e6
3113	Slightly_worse	Now	1.87e6
3114	Severely_bad	Now	-7.11e5
3115	Same	After_6_mos	2.357e6
3116	Slightly_worse	After_6_mos	1.6945e6
3117	Severely_bad	After_12_mos	7.66e5
3118	Slightly_worse	After_12_mos	1.425e6
3119	Slightly_worse	Now	1.87e6
3120	Severely_bad	After_12_mos	7.66e5
3121	Same	After_12_mos	2.1e5
3122	Same	After_6_mos	2.357e6
3123	Same	After_12_mos	2.1e5
3124	Same	After_6_mos	2.357e6
3125	Severely_bad	After_6_mos	9.005e5
3126	Same	Now	2.726e6
3127	Slightly_worse	After_6_mos	1.6945e6
3128	Slightly_worse	After_12_mos	1.425e6
3129	Severely_bad	Now	-7.11e5
3130	Same	After_6_mos	2.357e6
3131	Severely_bad	After_12_mos	7.66e5
3132	Same	Now	2.726e6
3133	Slightly_worse	After_6_mos	1.6945e6
3134	Same	After_6_mos	2.357e6
3135	Same	Now	2.726e6
3136	Severely_bad	After_6_mos	9.005e5
3137	Severely_bad	Now	-7.11e5
3138	Severely_bad	Now	-7.11e5
3139	Same	Now	2.726e6
3140	Same	After_6_mos	2.357e6
3141	Same	After_6_mos	2.357e6
3142	Slightly_worse	Now	1.87e6
3143	Slightly_worse	After_6_mos	1.6945e6
3144	Severely_bad	Now	-7.11e5
3145	Slightly_worse	After_12_mos	1.425e6
3146	Severely_bad	After_12_mos	7.66e5
3147	Same	After_6_mos	2.357e6
3148	Same	After_12_mos	2.1e5
3149	Slightly_worse	After_12_mos	1.425e6
3150	Severely_bad	After_12_mos	7.66e5
3151	Severely_bad	After_12_mos	7.66e5
3152	Severely_bad	After_12_mos	7.66e5
3153	Slightly_worse	After_12_mos	1.425e6
3154	Same	After_6_mos	2.357e6
3155	Same	After_12_mos	2.1e5
3156	Severely_bad	After_6_mos	9.005e5
3157	Same	Now	2.726e6
3158	Severely_bad	After_6_mos	9.005e5
3159	Same	After_12_mos	2.1e5
3160	Slightly_worse	After_6_mos	1.6945e6
3161	Same	After_12_mos	2.1e5
3162	Severely_bad	After_6_mos	9.005e5
3163	Severely_bad	Now	-7.11e5
3164	Slightly_worse	After_6_mos	1.6945e6
3165	Same	After_6_mos	2.357e6
3166	Same	Now	2.726e6
3167	Slightly_worse	After_12_mos	1.425e6
3168	Same	After_12_mos	2.1e5
3169	Same	After_6_mos	2.357e6
3170	Same	After_12_mos	2.1e5
3171	Slightly_worse	Now	1.87e6
3172	Same	Now	2.726e6
3173	Slightly_worse	After_12_mos	1.425e6
3174	Slightly_worse	After_12_mos	1.425e6
3175	Same	After_6_mos	2.357e6
3176	Same	After_6_mos	2.357e6
3177	Slightly_worse	After_6_mos	1.6945e6
3178	Severely_bad	After_12_mos	7.66e5
3179	Severely_bad	After_12_mos	7.66e5
3180	Severely_bad	Now	-7.11e5
3181	Slightly_worse	After_12_mos	1.425e6
3182	Slightly_worse	After_12_mos	1.425e6
3183	Slightly_worse	After_6_mos	1.6945e6
3184	Same	After_6_mos	2.357e6
3185	Slightly_worse	Now	1.87e6
3186	Same	After_6_mos	2.357e6
3187	Slightly_worse	Now	1.87e6
3188	Same	Now	2.726e6
3189	Severely_bad	After_12_mos	7.66e5
3190	Same	After_12_mos	2.1e5
3191	Severely_bad	Now	-7.11e5
3192	Same	Now	2.726e6
3193	Same	After_6_mos	2.357e6
3194	Slightly_worse	Now	1.87e6
3195	Slightly_worse	After_12_mos	1.425e6
3196	Same	Now	2.726e6
3197	Severely_bad	After_6_mos	9.005e5
3198	Same	After_12_mos	2.1e5
3199	Same	After_12_mos	2.1e5
3200	Same	Now	2.726e6
3201	Slightly_worse	After_6_mos	1.6945e6
3202	Slightly_worse	Now	1.87e6
3203	Slightly_worse	After_12_mos	1.425e6
3204	Slightly_worse	After_6_mos	1.6945e6
3205	Severely_bad	After_12_mos	7.66e5
3206	Same	After_6_mos	2.357e6
3207	Same	After_6_mos	2.357e6
3208	Same	Now	2.726e6
3209	Severely_bad	Now	-7.11e5
3210	Slightly_worse	Now	1.87e6
3211	Same	After_6_mos	2.357e6
3212	Severely_bad	Now	-7.11e5
3213	Slightly_worse	After_6_mos	1.6945e6
3214	Severely_bad	After_12_mos	7.66e5
3215	Slightly_worse	After_6_mos	1.6945e6
3216	Same	After_12_mos	2.1e5
3217	Severely_bad	After_6_mos	9.005e5
3218	Same	After_12_mos	2.1e5
3219	Same	After_6_mos	2.357e6
3220	Slightly_worse	Now	1.87e6
3221	Slightly_worse	After_6_mos	1.6945e6
3222	Same	After_6_mos	2.357e6
3223	Same	After_12_mos	2.1e5
3224	Slightly_worse	After_6_mos	1.6945e6
3225	Slightly_worse	Now	1.87e6
3226	Slightly_worse	After_12_mos	1.425e6
3227	Same	Now	2.726e6
3228	Slightly_worse	Now	1.87e6
3229	Same	After_6_mos	2.357e6
3230	Slightly_worse	Now	1.87e6
3231	Severely_bad	After_6_mos	9.005e5
3232	Same	After_12_mos	2.1e5
3233	Severely_bad	Now	-7.11e5
3234	Severely_bad	After_12_mos	7.66e5
3235	Severely_bad	After_6_mos	9.005e5
3236	Severely_bad	After_6_mos	9.005e5
3237	Same	After_12_mos	2.1e5
3238	Slightly_worse	After_6_mos	1.6945e6
3239	Same	Now	2.726e6
3240	Severely_bad	After_12_mos	7.66e5
3241	Same	After_12_mos	2.1e5
3242	Slightly_worse	After_12_mos	1.425e6
3243	Severely_bad	Now	-7.11e5
3244	Severely_bad	Now	-7.11e5
3245	Same	After_6_mos	2.357e6
3246	Slightly_worse	After_6_mos	1.6945e6
3247	Same	Now	2.726e6
3248	Slightly_worse	Now	1.87e6
3249	Same	Now	2.726e6
3250	Severely_bad	After_12_mos	7.66e5
3251	Same	Now	2.726e6
3252	Slightly_worse	Now	1.87e6
3253	Slightly_worse	Now	1.87e6
3254	Severely_bad	After_6_mos	9.005e5
3255	Same	After_6_mos	2.357e6
3256	Slightly_worse	After_6_mos	1.6945e6
3257	Slightly_worse	After_6_mos	1.6945e6
3258	Severely_bad	Now	-7.11e5
3259	Same	After_6_mos	2.357e6
3260	Severely_bad	Now	-7.11e5
3261	Slightly_worse	After_6_mos	1.6945e6
3262	Severely_bad	After_6_mos	9.005e5
3263	Same	After_6_mos	2.357e6
3264	Severely_bad	Now	-7.11e5
3265	Slightly_worse	After_6_mos	1.6945e6
3266	Same	After_6_mos	2.357e6
3267	Same	After_12_mos	2.1e5
3268	Same	Now	2.726e6
3269	Same	Now	2.726e6
3270	Same	After_6_mos	2.357e6
3271	Severely_bad	After_6_mos	9.005e5
3272	Slightly_worse	After_6_mos	1.6945e6
3273	Slightly_worse	After_12_mos	1.425e6
3274	Slightly_worse	After_12_mos	1.425e6
3275	Severely_bad	Now	-7.11e5
3276	Same	After_6_mos	2.357e6
3277	Slightly_worse	After_12_mos	1.425e6
3278	Same	After_12_mos	2.1e5
3279	Slightly_worse	After_6_mos	1.6945e6
3280	Same	After_6_mos	2.357e6
3281	Slightly_worse	After_6_mos	1.6945e6
3282	Same	Now	2.726e6
3283	Severely_bad	After_6_mos	9.005e5
3284	Same	Now	2.726e6
3285	Severely_bad	After_12_mos	7.66e5
3286	Slightly_worse	After_6_mos	1.6945e6
3287	Slightly_worse	After_6_mos	1.6945e6
3288	Slightly_worse	Now	1.87e6
3289	Severely_bad	After_6_mos	9.005e5
3290	Severely_bad	Now	-7.11e5
3291	Slightly_worse	After_6_mos	1.6945e6
3292	Same	After_6_mos	2.357e6
3293	Severely_bad	After_6_mos	9.005e5
3294	Same	Now	2.726e6
3295	Slightly_worse	Now	1.87e6
3296	Same	After_12_mos	2.1e5
3297	Slightly_worse	After_6_mos	1.6945e6
3298	Severely_bad	After_12_mos	7.66e5
