ids	IO_board_fail	Logic_board_fail	System_State	Rework_Decision	Rework_Outcome	Rework_Cost
27100	0	1	0	1	1	-225
27101	0	1	0	1	1	-225
27102	0	1	0	0	1	-175
27103	1	1	0	1	0	-300
27104	0	1	0	0	1	-175
27105	0	1	0	0	1	-175
27106	1	1	0	1	0	-300
27107	0	1	0	0	1	-175
27108	0	1	0	1	1	-225
27109	0	1	0	0	1	-175
27110	0	1	0	1	1	-225
27111	0	1	0	0	1	-175
27112	0	1	0	0	1	-175
27113	0	1	0	0	1	-175
27114	0	1	0	1	1	-225
27115	0	1	0	1	1	-225
27116	0	1	0	0	1	-175
27117	0	0	1	1	0	-300
27118	0	0	1	1	0	-300
27119	0	1	0	1	1	-225
27120	0	0	1	1	0	-300
27121	0	1	0	0	1	-175
27122	1	1	0	1	0	-300
27123	0	0	1	1	0	-300
27124	1	1	0	0	0	-300
27125	0	1	0	1	1	-225
27126	1	1	0	1	0	-300
27127	1	1	0	1	0	-300
27128	0	0	1	0	0	-300
27129	0	1	0	1	1	-225
27130	1	0	0	0	2	-200
27131	0	1	0	1	1	-225
27132	0	1	0	1	1	-225
27133	0	1	0	0	1	-175
27134	1	1	0	0	0	-300
27135	0	0	1	1	0	-300
27136	0	1	0	0	1	-175
27137	0	0	1	1	0	-300
27138	0	1	0	0	1	-175
27139	0	1	0	1	1	-225
27140	1	0	0	0	2	-200
27141	0	1	0	0	1	-175
27142	0	1	0	0	1	-175
27143	0	1	0	0	1	-175
27144	0	1	0	0	1	-175
27145	0	1	0	0	1	-175
27146	0	1	0	0	1	-175
27147	0	1	0	1	1	-225
27148	0	0	1	1	0	-300
27149	0	0	1	0	0	-300
27150	0	1	0	1	1	-225
27151	1	1	0	1	0	-300
27152	0	1	0	0	1	-175
27153	0	1	0	0	1	-175
27154	0	1	0	0	1	-175
27155	0	1	0	0	1	-175
27156	0	1	0	1	1	-225
27157	0	1	0	1	1	-225
27158	0	1	0	0	1	-175
27159	0	1	0	0	1	-175
27160	0	1	0	1	1	-225
27161	0	1	0	1	1	-225
27162	0	0	1	0	0	-300
27163	0	0	1	0	0	-300
27164	1	1	0	0	0	-300
27165	1	1	0	0	0	-300
27166	0	1	0	0	1	-175
27167	0	1	0	1	1	-225
27168	1	1	0	0	0	-300
27169	0	1	0	1	1	-225
27170	0	0	1	1	0	-300
27171	0	1	0	1	1	-225
27172	0	1	0	0	1	-175
27173	0	1	0	1	1	-225
27174	0	0	1	1	0	-300
27175	0	1	0	0	1	-175
27176	0	1	0	0	1	-175
27177	0	1	0	1	1	-225
27178	0	1	0	1	1	-225
27179	1	1	0	0	0	-300
27180	0	1	0	1	1	-225
27181	0	1	0	0	1	-175
27182	0	1	0	1	1	-225
27183	0	1	0	0	1	-175
27184	0	1	0	1	1	-225
27185	1	1	0	1	0	-300
27186	0	1	0	1	1	-225
27187	0	1	0	0	1	-175
27188	1	1	0	0	0	-300
27189	0	1	0	1	1	-225
27190	0	1	0	0	1	-175
27191	0	1	0	0	1	-175
27192	0	0	1	1	0	-300
27193	0	1	0	1	1	-225
27194	0	0	1	1	0	-300
27195	0	1	0	1	1	-225
27196	1	1	0	0	0	-300
27197	1	0	0	1	2	-125
27198	0	1	0	1	1	-225
27199	0	1	0	0	1	-175
27200	0	1	0	1	1	-225
27201	0	1	0	1	1	-225
27202	0	1	0	0	1	-175
27203	0	1	0	1	1	-225
27204	0	1	0	1	1	-225
27205	1	1	0	1	0	-300
27206	0	1	0	1	1	-225
27207	0	1	0	0	1	-175
27208	0	1	0	0	1	-175
27209	0	0	1	0	0	-300
27210	0	1	0	0	1	-175
27211	0	1	0	0	1	-175
27212	1	1	0	0	0	-300
27213	1	1	0	0	0	-300
27214	0	0	1	1	0	-300
27215	0	0	1	0	0	-300
27216	0	1	0	0	1	-175
27217	1	1	0	1	0	-300
27218	0	1	0	1	1	-225
27219	1	1	0	0	0	-300
27220	0	1	0	0	1	-175
27221	0	1	0	0	1	-175
27222	0	1	0	0	1	-175
27223	0	1	0	0	1	-175
27224	1	1	0	0	0	-300
27225	0	1	0	0	1	-175
27226	0	1	0	1	1	-225
27227	0	1	0	0	1	-175
27228	0	1	0	1	1	-225
27229	0	1	0	0	1	-175
27230	0	1	0	1	1	-225
27231	1	1	0	0	0	-300
27232	0	1	0	1	1	-225
27233	0	0	1	1	0	-300
27234	1	1	0	0	0	-300
27235	0	1	0	1	1	-225
27236	0	1	0	0	1	-175
27237	1	0	0	0	2	-200
27238	0	1	0	1	1	-225
27239	0	1	0	0	1	-175
27240	0	1	0	1	1	-225
27241	0	1	0	1	1	-225
27242	1	1	0	1	0	-300
27243	0	1	0	1	1	-225
27244	0	1	0	0	1	-175
27245	0	1	0	1	1	-225
27246	0	1	0	0	1	-175
27247	0	1	0	1	1	-225
27248	0	1	0	0	1	-175
27249	0	1	0	1	1	-225
27250	0	1	0	1	1	-225
27251	0	1	0	1	1	-225
27252	1	1	0	1	0	-300
27253	0	0	1	1	0	-300
27254	0	1	0	1	1	-225
27255	0	0	1	0	0	-300
27256	0	1	0	1	1	-225
27257	0	1	0	0	1	-175
27258	0	1	0	0	1	-175
27259	0	1	0	1	1	-225
27260	0	1	0	0	1	-175
27261	0	1	0	1	1	-225
27262	0	1	0	0	1	-175
27263	0	1	0	1	1	-225
27264	1	1	0	1	0	-300
27265	1	1	0	1	0	-300
27266	0	1	0	1	1	-225
27267	0	1	0	1	1	-225
27268	0	1	0	0	1	-175
27269	0	1	0	0	1	-175
27270	0	1	0	0	1	-175
27271	0	1	0	1	1	-225
27272	0	1	0	1	1	-225
27273	1	1	0	1	0	-300
27274	1	1	0	0	0	-300
27275	0	1	0	0	1	-175
27276	0	1	0	0	1	-175
27277	0	1	0	1	1	-225
27278	1	0	0	1	2	-125
27279	0	0	1	1	0	-300
27280	1	0	0	0	2	-200
27281	0	1	0	1	1	-225
27282	0	1	0	1	1	-225
27283	0	1	0	1	1	-225
27284	0	1	0	0	1	-175
27285	0	0	1	1	0	-300
27286	0	1	0	0	1	-175
27287	0	1	0	1	1	-225
27288	0	1	0	1	1	-225
27289	0	1	0	0	1	-175
27290	0	1	0	0	1	-175
27291	0	1	0	1	1	-225
27292	0	1	0	1	1	-225
27293	0	1	0	1	1	-225
27294	1	1	0	1	0	-300
27295	1	1	0	1	0	-300
27296	0	1	0	0	1	-175
27297	0	1	0	1	1	-225
27298	0	1	0	1	1	-225
27299	0	0	1	0	0	-300
27300	1	1	0	1	0	-300
27301	0	0	1	0	0	-300
27302	0	1	0	0	1	-175
27303	1	1	0	1	0	-300
27304	0	1	0	1	1	-225
27305	0	1	0	0	1	-175
27306	0	1	0	1	1	-225
27307	0	1	0	0	1	-175
27308	0	1	0	0	1	-175
27309	0	1	0	0	1	-175
27310	0	0	1	1	0	-300
27311	1	0	0	1	2	-125
27312	0	0	1	1	0	-300
27313	0	1	0	1	1	-225
27314	1	1	0	1	0	-300
27315	0	0	1	0	0	-300
27316	1	1	0	0	0	-300
27317	0	1	0	1	1	-225
27318	0	1	0	1	1	-225
27319	1	1	0	0	0	-300
27320	0	1	0	0	1	-175
27321	0	1	0	0	1	-175
27322	1	1	0	1	0	-300
27323	1	1	0	1	0	-300
27324	1	1	0	0	0	-300
27325	1	1	0	0	0	-300
27326	0	1	0	0	1	-175
27327	0	1	0	1	1	-225
27328	0	1	0	1	1	-225
27329	0	1	0	1	1	-225
27330	0	0	1	0	0	-300
27331	0	1	0	0	1	-175
27332	0	1	0	0	1	-175
27333	0	1	0	0	1	-175
27334	0	1	0	1	1	-225
27335	0	1	0	0	1	-175
27336	1	1	0	1	0	-300
27337	0	0	1	1	0	-300
27338	1	1	0	1	0	-300
27339	0	1	0	0	1	-175
27340	1	1	0	0	0	-300
27341	0	1	0	0	1	-175
27342	0	1	0	0	1	-175
27343	0	1	0	1	1	-225
27344	1	1	0	1	0	-300
27345	0	1	0	1	1	-225
27346	0	1	0	1	1	-225
27347	0	1	0	1	1	-225
27348	0	0	1	1	0	-300
27349	0	1	0	0	1	-175
27350	0	1	0	1	1	-225
27351	0	1	0	0	1	-175
27352	0	1	0	1	1	-225
27353	0	1	0	0	1	-175
27354	0	1	0	0	1	-175
27355	0	1	0	1	1	-225
27356	0	1	0	0	1	-175
27357	0	1	0	1	1	-225
27358	0	1	0	1	1	-225
27359	0	1	0	1	1	-225
27360	0	0	1	1	0	-300
27361	0	1	0	0	1	-175
27362	1	1	0	0	0	-300
27363	1	1	0	0	0	-300
27364	0	1	0	0	1	-175
27365	0	0	1	1	0	-300
27366	0	1	0	1	1	-225
27367	0	1	0	0	1	-175
27368	0	1	0	0	1	-175
27369	1	1	0	0	0	-300
27370	0	1	0	1	1	-225
27371	0	1	0	0	1	-175
27372	0	0	1	1	0	-300
27373	0	1	0	1	1	-225
27374	0	1	0	1	1	-225
27375	0	1	0	0	1	-175
27376	1	0	0	1	2	-125
27377	1	1	0	1	0	-300
27378	1	0	0	1	2	-125
27379	0	0	1	0	0	-300
27380	0	1	0	1	1	-225
27381	0	1	0	0	1	-175
27382	0	1	0	1	1	-225
27383	1	1	0	1	0	-300
27384	0	1	0	0	1	-175
27385	0	1	0	0	1	-175
27386	1	1	0	0	0	-300
27387	0	1	0	0	1	-175
27388	1	0	0	1	2	-125
27389	0	1	0	1	1	-225
27390	0	1	0	1	1	-225
27391	0	1	0	1	1	-225
27392	0	0	1	0	0	-300
27393	0	1	0	0	1	-175
27394	0	1	0	1	1	-225
27395	0	1	0	1	1	-225
27396	0	1	0	0	1	-175
27397	0	1	0	1	1	-225
27398	0	1	0	1	1	-225
27399	1	1	0	1	0	-300
27400	0	0	1	1	0	-300
27401	0	1	0	0	1	-175
27402	0	1	0	0	1	-175
27403	1	1	0	0	0	-300
27404	0	1	0	0	1	-175
27405	0	1	0	1	1	-225
27406	0	1	0	0	1	-175
27407	1	1	0	1	0	-300
27408	0	1	0	1	1	-225
27409	1	1	0	1	0	-300
27410	0	1	0	0	1	-175
27411	0	1	0	1	1	-225
27412	0	0	1	1	0	-300
27413	1	1	0	0	0	-300
27414	0	1	0	1	1	-225
27415	0	1	0	1	1	-225
27416	0	0	1	1	0	-300
27417	0	1	0	1	1	-225
27418	0	1	0	1	1	-225
27419	0	1	0	1	1	-225
27420	0	0	1	0	0	-300
27421	1	1	0	0	0	-300
27422	0	1	0	0	1	-175
27423	0	1	0	1	1	-225
27424	1	1	0	1	0	-300
27425	0	1	0	1	1	-225
27426	0	1	0	1	1	-225
27427	0	1	0	0	1	-175
27428	0	1	0	0	1	-175
27429	0	1	0	1	1	-225
27430	0	1	0	0	1	-175
27431	0	1	0	1	1	-225
27432	0	0	1	0	0	-300
27433	0	0	1	1	0	-300
27434	0	0	1	0	0	-300
27435	1	1	0	1	0	-300
27436	0	1	0	1	1	-225
27437	0	1	0	0	1	-175
27438	0	1	0	0	1	-175
27439	0	1	0	0	1	-175
27440	0	1	0	0	1	-175
27441	0	1	0	1	1	-225
27442	0	1	0	1	1	-225
27443	0	1	0	1	1	-225
27444	0	1	0	0	1	-175
27445	0	1	0	1	1	-225
27446	0	1	0	1	1	-225
27447	0	1	0	0	1	-175
27448	0	1	0	1	1	-225
27449	1	0	0	0	2	-200
27450	0	1	0	1	1	-225
27451	1	1	0	0	0	-300
27452	0	1	0	1	1	-225
27453	0	1	0	1	1	-225
27454	0	1	0	0	1	-175
27455	0	1	0	0	1	-175
27456	0	1	0	0	1	-175
27457	0	1	0	0	1	-175
27458	0	1	0	0	1	-175
27459	1	0	0	0	2	-200
27460	0	1	0	0	1	-175
27461	0	1	0	0	1	-175
27462	0	1	0	0	1	-175
27463	0	1	0	0	1	-175
27464	0	1	0	1	1	-225
27465	0	1	0	1	1	-225
27466	1	1	0	1	0	-300
27467	1	1	0	0	0	-300
27468	1	1	0	1	0	-300
27469	0	1	0	0	1	-175
27470	0	1	0	1	1	-225
27471	0	1	0	0	1	-175
27472	0	1	0	1	1	-225
27473	0	1	0	1	1	-225
27474	0	0	1	1	0	-300
27475	0	1	0	0	1	-175
27476	0	1	0	1	1	-225
27477	0	1	0	1	1	-225
27478	0	1	0	1	1	-225
27479	1	1	0	1	0	-300
27480	1	1	0	1	0	-300
27481	1	1	0	0	0	-300
27482	0	1	0	1	1	-225
27483	0	1	0	1	1	-225
27484	0	0	1	0	0	-300
27485	0	1	0	0	1	-175
27486	0	1	0	0	1	-175
27487	0	1	0	0	1	-175
27488	0	1	0	1	1	-225
27489	0	1	0	1	1	-225
27490	0	1	0	1	1	-225
27491	1	1	0	0	0	-300
27492	0	1	0	0	1	-175
27493	1	1	0	1	0	-300
27494	0	1	0	1	1	-225
27495	0	1	0	1	1	-225
27496	0	1	0	0	1	-175
27497	0	1	0	1	1	-225
27498	0	1	0	1	1	-225
27499	1	1	0	1	0	-300
27500	0	0	1	1	0	-300
27501	0	1	0	1	1	-225
27502	0	1	0	0	1	-175
27503	0	1	0	1	1	-225
27504	0	1	0	1	1	-225
27505	0	1	0	1	1	-225
27506	0	1	0	0	1	-175
27507	0	1	0	1	1	-225
27508	1	1	0	1	0	-300
27509	1	1	0	0	0	-300
27510	0	0	1	0	0	-300
27511	0	0	1	1	0	-300
27512	1	1	0	0	0	-300
27513	0	1	0	0	1	-175
27514	1	0	0	0	2	-200
27515	0	1	0	0	1	-175
27516	0	1	0	1	1	-225
27517	0	1	0	1	1	-225
27518	0	1	0	0	1	-175
27519	0	1	0	0	1	-175
27520	0	0	1	1	0	-300
27521	0	1	0	0	1	-175
27522	1	1	0	0	0	-300
27523	0	1	0	0	1	-175
27524	0	1	0	1	1	-225
27525	0	1	0	0	1	-175
27526	0	1	0	0	1	-175
27527	0	1	0	0	1	-175
27528	1	1	0	1	0	-300
27529	0	0	1	0	0	-300
27530	0	1	0	1	1	-225
27531	0	1	0	1	1	-225
27532	0	1	0	1	1	-225
27533	0	1	0	0	1	-175
27534	0	1	0	1	1	-225
27535	0	1	0	0	1	-175
27536	0	1	0	0	1	-175
27537	1	1	0	0	0	-300
27538	0	1	0	0	1	-175
27539	0	1	0	0	1	-175
27540	0	1	0	0	1	-175
27541	0	1	0	0	1	-175
27542	0	1	0	1	1	-225
27543	1	0	0	0	2	-200
27544	0	1	0	1	1	-225
27545	0	1	0	0	1	-175
27546	0	1	0	1	1	-225
27547	1	1	0	0	0	-300
27548	1	1	0	1	0	-300
27549	0	1	0	1	1	-225
27550	1	1	0	0	0	-300
27551	0	1	0	0	1	-175
27552	0	1	0	1	1	-225
27553	0	1	0	1	1	-225
27554	0	1	0	1	1	-225
27555	0	1	0	1	1	-225
27556	0	1	0	0	1	-175
27557	0	0	1	1	0	-300
27558	0	1	0	0	1	-175
27559	0	0	1	1	0	-300
27560	0	1	0	1	1	-225
27561	1	1	0	1	0	-300
27562	0	1	0	1	1	-225
27563	0	1	0	1	1	-225
27564	0	1	0	1	1	-225
27565	0	1	0	1	1	-225
27566	0	1	0	0	1	-175
27567	0	1	0	0	1	-175
27568	0	0	1	1	0	-300
27569	1	1	0	0	0	-300
27570	0	0	1	0	0	-300
27571	0	0	1	0	0	-300
27572	0	0	1	1	0	-300
27573	0	1	0	0	1	-175
27574	0	1	0	0	1	-175
27575	0	0	1	0	0	-300
27576	0	1	0	1	1	-225
27577	0	1	0	1	1	-225
27578	0	1	0	1	1	-225
27579	0	0	1	0	0	-300
27580	0	1	0	1	1	-225
27581	1	0	0	1	2	-125
27582	0	1	0	0	1	-175
27583	0	1	0	0	1	-175
27584	0	1	0	0	1	-175
27585	1	1	0	0	0	-300
27586	0	1	0	1	1	-225
27587	1	1	0	0	0	-300
27588	0	1	0	0	1	-175
27589	0	1	0	0	1	-175
27590	0	1	0	0	1	-175
27591	0	1	0	0	1	-175
27592	0	1	0	0	1	-175
27593	0	1	0	0	1	-175
27594	0	1	0	1	1	-225
27595	0	1	0	0	1	-175
27596	0	1	0	0	1	-175
27597	0	1	0	1	1	-225
27598	1	1	0	1	0	-300
27599	1	1	0	0	0	-300
27600	0	1	0	0	1	-175
27601	1	1	0	0	0	-300
27602	0	0	1	0	0	-300
27603	0	1	0	1	1	-225
27604	0	1	0	0	1	-175
27605	0	1	0	0	1	-175
27606	0	1	0	1	1	-225
27607	0	1	0	1	1	-225
27608	0	1	0	0	1	-175
27609	0	1	0	0	1	-175
27610	0	1	0	1	1	-225
27611	0	1	0	1	1	-225
27612	0	1	0	1	1	-225
27613	0	1	0	1	1	-225
27614	0	1	0	0	1	-175
27615	0	1	0	1	1	-225
27616	0	1	0	1	1	-225
27617	0	1	0	0	1	-175
27618	0	1	0	1	1	-225
27619	0	1	0	1	1	-225
27620	0	1	0	1	1	-225
27621	0	1	0	1	1	-225
27622	0	1	0	0	1	-175
27623	0	1	0	1	1	-225
27624	0	1	0	1	1	-225
27625	0	0	1	0	0	-300
27626	0	1	0	1	1	-225
27627	0	1	0	0	1	-175
27628	0	1	0	0	1	-175
27629	0	1	0	1	1	-225
27630	0	1	0	1	1	-225
27631	0	1	0	0	1	-175
27632	0	0	1	0	0	-300
27633	1	1	0	1	0	-300
27634	0	1	0	0	1	-175
27635	0	1	0	0	1	-175
27636	0	1	0	1	1	-225
27637	0	1	0	1	1	-225
27638	1	1	0	0	0	-300
27639	0	1	0	0	1	-175
27640	0	0	1	0	0	-300
27641	0	0	1	1	0	-300
27642	0	1	0	1	1	-225
27643	1	0	0	1	2	-125
27644	0	1	0	1	1	-225
27645	0	1	0	1	1	-225
27646	0	1	0	1	1	-225
27647	0	0	1	1	0	-300
27648	0	1	0	1	1	-225
27649	0	1	0	1	1	-225
27650	1	1	0	1	0	-300
27651	0	1	0	0	1	-175
27652	1	1	0	0	0	-300
27653	0	1	0	0	1	-175
27654	0	1	0	0	1	-175
27655	0	0	1	1	0	-300
27656	1	1	0	1	0	-300
27657	0	1	0	1	1	-225
27658	0	1	0	1	1	-225
27659	0	1	0	1	1	-225
27660	0	1	0	0	1	-175
27661	0	1	0	1	1	-225
27662	0	0	1	1	0	-300
27663	0	0	1	1	0	-300
27664	0	1	0	1	1	-225
27665	0	0	1	0	0	-300
27666	0	1	0	0	1	-175
27667	1	0	0	1	2	-125
27668	0	1	0	1	1	-225
27669	0	0	1	1	0	-300
27670	1	1	0	1	0	-300
27671	0	1	0	0	1	-175
27672	1	1	0	1	0	-300
27673	0	0	1	0	0	-300
27674	0	0	1	1	0	-300
27675	0	1	0	0	1	-175
27676	0	1	0	1	1	-225
27677	0	1	0	1	1	-225
27678	0	1	0	1	1	-225
27679	1	1	0	1	0	-300
27680	0	1	0	1	1	-225
27681	0	1	0	1	1	-225
27682	0	1	0	1	1	-225
27683	0	1	0	0	1	-175
27684	0	1	0	1	1	-225
27685	0	1	0	1	1	-225
27686	0	0	1	0	0	-300
27687	0	0	1	0	0	-300
27688	0	1	0	0	1	-175
27689	0	1	0	0	1	-175
27690	0	1	0	1	1	-225
27691	1	1	0	1	0	-300
27692	0	1	0	1	1	-225
27693	0	1	0	0	1	-175
27694	0	1	0	0	1	-175
27695	0	0	1	1	0	-300
27696	0	1	0	1	1	-225
27697	1	0	0	0	2	-200
27698	0	1	0	0	1	-175
27699	0	0	1	0	0	-300
27700	0	1	0	0	1	-175
27701	0	0	1	0	0	-300
27702	0	1	0	1	1	-225
27703	0	1	0	0	1	-175
27704	0	1	0	1	1	-225
27705	0	1	0	1	1	-225
27706	0	1	0	0	1	-175
27707	0	1	0	0	1	-175
27708	0	1	0	1	1	-225
27709	0	1	0	1	1	-225
27710	0	1	0	0	1	-175
27711	1	0	0	0	2	-200
27712	0	1	0	0	1	-175
27713	0	0	1	1	0	-300
27714	0	1	0	0	1	-175
27715	0	1	0	0	1	-175
27716	1	1	0	1	0	-300
27717	0	1	0	0	1	-175
27718	0	0	1	0	0	-300
27719	0	1	0	0	1	-175
27720	1	1	0	1	0	-300
27721	0	1	0	1	1	-225
27722	0	1	0	1	1	-225
27723	0	1	0	1	1	-225
27724	0	1	0	0	1	-175
27725	0	1	0	1	1	-225
27726	1	1	0	0	0	-300
27727	0	1	0	1	1	-225
27728	0	1	0	1	1	-225
27729	0	0	1	1	0	-300
27730	0	1	0	1	1	-225
27731	0	1	0	1	1	-225
27732	1	1	0	0	0	-300
27733	0	1	0	1	1	-225
27734	0	1	0	0	1	-175
27735	0	1	0	1	1	-225
27736	0	1	0	0	1	-175
27737	0	1	0	0	1	-175
27738	0	1	0	1	1	-225
27739	0	1	0	1	1	-225
27740	1	0	0	1	2	-125
27741	0	0	1	0	0	-300
27742	0	1	0	0	1	-175
27743	0	1	0	0	1	-175
27744	0	1	0	1	1	-225
27745	0	1	0	0	1	-175
27746	0	0	1	0	0	-300
27747	0	1	0	1	1	-225
27748	0	1	0	1	1	-225
27749	0	1	0	0	1	-175
27750	0	1	0	0	1	-175
27751	0	1	0	0	1	-175
27752	0	1	0	1	1	-225
27753	0	1	0	1	1	-225
27754	0	1	0	1	1	-225
27755	0	1	0	0	1	-175
27756	0	1	0	0	1	-175
27757	0	1	0	0	1	-175
27758	0	1	0	0	1	-175
27759	0	0	1	1	0	-300
27760	0	0	1	1	0	-300
27761	0	1	0	1	1	-225
27762	1	1	0	0	0	-300
27763	0	1	0	1	1	-225
27764	1	0	0	0	2	-200
27765	0	1	0	1	1	-225
27766	0	1	0	1	1	-225
27767	0	1	0	1	1	-225
27768	0	1	0	1	1	-225
27769	0	1	0	1	1	-225
27770	0	1	0	1	1	-225
27771	0	1	0	1	1	-225
27772	0	1	0	0	1	-175
27773	0	1	0	0	1	-175
27774	0	0	1	0	0	-300
27775	0	1	0	1	1	-225
27776	0	1	0	1	1	-225
27777	0	1	0	0	1	-175
27778	1	1	0	1	0	-300
27779	0	1	0	0	1	-175
27780	0	1	0	1	1	-225
27781	0	1	0	0	1	-175
27782	0	1	0	1	1	-225
27783	0	1	0	0	1	-175
27784	0	1	0	0	1	-175
27785	1	1	0	1	0	-300
27786	1	1	0	0	0	-300
27787	0	1	0	0	1	-175
27788	0	1	0	1	1	-225
27789	0	0	1	0	0	-300
27790	0	0	1	1	0	-300
27791	0	1	0	0	1	-175
27792	0	1	0	1	1	-225
27793	1	1	0	1	0	-300
27794	0	1	0	0	1	-175
27795	0	1	0	1	1	-225
27796	0	1	0	1	1	-225
27797	0	1	0	1	1	-225
27798	1	0	0	0	2	-200
27799	0	1	0	0	1	-175
27800	0	0	1	1	0	-300
27801	0	1	0	0	1	-175
27802	1	1	0	1	0	-300
27803	0	1	0	1	1	-225
27804	0	1	0	0	1	-175
27805	0	0	1	0	0	-300
27806	0	1	0	1	1	-225
27807	0	1	0	0	1	-175
27808	0	1	0	1	1	-225
27809	0	0	1	1	0	-300
27810	0	0	1	1	0	-300
27811	0	1	0	0	1	-175
27812	0	1	0	1	1	-225
27813	1	1	0	0	0	-300
27814	0	1	0	0	1	-175
27815	1	1	0	1	0	-300
27816	0	1	0	0	1	-175
27817	1	1	0	0	0	-300
27818	0	1	0	1	1	-225
27819	0	1	0	1	1	-225
27820	1	0	0	0	2	-200
27821	0	1	0	1	1	-225
27822	0	1	0	0	1	-175
27823	0	1	0	0	1	-175
27824	0	0	1	1	0	-300
27825	1	1	0	0	0	-300
27826	0	0	1	0	0	-300
27827	0	1	0	1	1	-225
27828	0	1	0	0	1	-175
27829	0	1	0	0	1	-175
27830	1	1	0	1	0	-300
27831	0	1	0	1	1	-225
27832	0	1	0	0	1	-175
27833	1	1	0	1	0	-300
27834	0	1	0	1	1	-225
27835	0	1	0	1	1	-225
27836	0	1	0	1	1	-225
27837	0	1	0	0	1	-175
27838	0	1	0	1	1	-225
27839	0	1	0	0	1	-175
27840	0	0	1	1	0	-300
27841	1	1	0	0	0	-300
27842	1	0	0	1	2	-125
27843	0	1	0	1	1	-225
27844	0	1	0	0	1	-175
27845	0	0	1	1	0	-300
27846	0	1	0	0	1	-175
27847	0	1	0	0	1	-175
27848	0	1	0	0	1	-175
27849	1	1	0	0	0	-300
27850	0	1	0	0	1	-175
27851	0	1	0	0	1	-175
27852	0	1	0	1	1	-225
27853	0	1	0	0	1	-175
27854	0	1	0	1	1	-225
27855	1	0	0	1	2	-125
27856	0	1	0	0	1	-175
27857	0	1	0	0	1	-175
27858	1	1	0	1	0	-300
27859	0	0	1	1	0	-300
27860	1	1	0	1	0	-300
27861	0	1	0	1	1	-225
27862	0	1	0	1	1	-225
27863	0	0	1	1	0	-300
27864	0	1	0	0	1	-175
27865	0	1	0	1	1	-225
27866	0	1	0	1	1	-225
27867	0	0	1	1	0	-300
27868	1	1	0	0	0	-300
27869	0	0	1	0	0	-300
27870	0	1	0	0	1	-175
27871	0	1	0	0	1	-175
27872	0	0	1	1	0	-300
27873	0	1	0	1	1	-225
27874	0	1	0	0	1	-175
27875	0	1	0	0	1	-175
27876	0	0	1	1	0	-300
27877	0	1	0	1	1	-225
27878	0	1	0	1	1	-225
27879	0	0	1	1	0	-300
27880	0	1	0	0	1	-175
27881	1	1	0	0	0	-300
27882	0	1	0	0	1	-175
27883	0	1	0	1	1	-225
27884	0	1	0	0	1	-175
27885	0	1	0	1	1	-225
27886	0	1	0	1	1	-225
27887	1	1	0	1	0	-300
27888	1	1	0	0	0	-300
27889	1	0	0	1	2	-125
27890	0	1	0	0	1	-175
27891	1	1	0	1	0	-300
27892	0	1	0	1	1	-225
27893	1	1	0	0	0	-300
27894	0	1	0	1	1	-225
27895	0	1	0	0	1	-175
27896	0	1	0	0	1	-175
27897	1	1	0	0	0	-300
27898	0	1	0	0	1	-175
27899	0	1	0	0	1	-175
27900	1	1	0	1	0	-300
27901	0	1	0	1	1	-225
27902	0	1	0	0	1	-175
27903	0	1	0	0	1	-175
27904	0	1	0	0	1	-175
27905	0	1	0	0	1	-175
27906	0	1	0	0	1	-175
27907	0	1	0	1	1	-225
27908	0	1	0	1	1	-225
27909	0	1	0	1	1	-225
27910	0	1	0	0	1	-175
27911	0	1	0	0	1	-175
27912	0	0	1	0	0	-300
27913	0	1	0	1	1	-225
27914	1	1	0	0	0	-300
27915	0	1	0	1	1	-225
27916	0	0	1	1	0	-300
27917	0	0	1	0	0	-300
27918	0	0	1	0	0	-300
27919	0	1	0	1	1	-225
27920	0	1	0	1	1	-225
27921	0	1	0	1	1	-225
27922	0	1	0	1	1	-225
27923	1	1	0	1	0	-300
27924	0	1	0	1	1	-225
27925	0	1	0	0	1	-175
27926	0	1	0	1	1	-225
27927	1	1	0	0	0	-300
27928	0	1	0	1	1	-225
27929	0	1	0	1	1	-225
27930	0	1	0	0	1	-175
27931	0	1	0	1	1	-225
27932	0	1	0	1	1	-225
27933	1	0	0	1	2	-125
27934	0	1	0	1	1	-225
27935	0	0	1	0	0	-300
27936	0	1	0	1	1	-225
27937	0	1	0	0	1	-175
27938	0	1	0	0	1	-175
27939	0	1	0	0	1	-175
27940	1	1	0	1	0	-300
27941	0	1	0	1	1	-225
27942	0	0	1	1	0	-300
27943	0	1	0	0	1	-175
27944	0	1	0	0	1	-175
27945	0	0	1	1	0	-300
27946	0	1	0	0	1	-175
27947	0	1	0	1	1	-225
27948	0	1	0	1	1	-225
27949	0	1	0	0	1	-175
27950	1	1	0	1	0	-300
27951	0	1	0	1	1	-225
27952	0	1	0	0	1	-175
27953	0	1	0	0	1	-175
27954	1	0	0	0	2	-200
27955	0	1	0	1	1	-225
27956	0	0	1	0	0	-300
27957	0	0	1	1	0	-300
27958	0	1	0	1	1	-225
27959	0	1	0	0	1	-175
27960	0	0	1	1	0	-300
27961	0	1	0	1	1	-225
27962	0	1	0	0	1	-175
27963	0	1	0	0	1	-175
27964	0	1	0	1	1	-225
27965	0	1	0	1	1	-225
27966	0	1	0	0	1	-175
27967	0	1	0	0	1	-175
27968	0	1	0	0	1	-175
27969	0	1	0	1	1	-225
27970	0	1	0	1	1	-225
