ids	IO_board_fail	Logic_board_fail	System_State	Rework_Decision	Rework_Outcome	Rework_Cost
18459	0	1	0	0	1	-175
18460	0	1	0	1	1	-225
18461	0	1	0	1	1	-225
18462	0	1	0	1	1	-225
18463	0	1	0	1	1	-225
18464	0	1	0	0	1	-175
18465	0	1	0	1	1	-225
18466	0	0	1	0	0	-300
18467	0	1	0	1	1	-225
18468	1	1	0	0	0	-300
18469	1	1	0	1	0	-300
18470	0	1	0	1	1	-225
18471	0	0	1	0	0	-300
18472	0	1	0	0	1	-175
18473	0	1	0	1	1	-225
18474	0	1	0	0	1	-175
18475	1	1	0	0	0	-300
18476	0	0	1	0	0	-300
18477	0	1	0	1	1	-225
18478	0	1	0	1	1	-225
18479	0	1	0	0	1	-175
18480	1	1	0	1	0	-300
18481	1	0	0	0	2	-200
18482	0	1	0	0	1	-175
18483	1	1	0	1	0	-300
18484	0	0	1	1	0	-300
18485	0	1	0	0	1	-175
18486	0	0	1	0	0	-300
18487	0	1	0	0	1	-175
18488	0	1	0	0	1	-175
18489	0	1	0	1	1	-225
18490	0	1	0	1	1	-225
18491	0	1	0	1	1	-225
18492	0	1	0	1	1	-225
18493	0	1	0	0	1	-175
18494	0	0	1	0	0	-300
18495	0	1	0	1	1	-225
18496	0	0	1	0	0	-300
18497	0	1	0	1	1	-225
18498	0	1	0	1	1	-225
18499	0	1	0	0	1	-175
18500	0	1	0	1	1	-225
18501	0	0	1	1	0	-300
18502	0	1	0	1	1	-225
18503	0	1	0	1	1	-225
18504	1	1	0	0	0	-300
18505	0	1	0	1	1	-225
18506	0	1	0	0	1	-175
18507	0	1	0	1	1	-225
18508	1	1	0	1	0	-300
18509	0	1	0	0	1	-175
18510	0	1	0	1	1	-225
18511	1	1	0	0	0	-300
18512	0	1	0	1	1	-225
18513	0	1	0	1	1	-225
18514	1	1	0	1	0	-300
18515	0	0	1	1	0	-300
18516	0	1	0	0	1	-175
18517	0	1	0	1	1	-225
18518	0	1	0	1	1	-225
18519	0	1	0	0	1	-175
18520	0	1	0	1	1	-225
18521	0	1	0	1	1	-225
18522	0	1	0	0	1	-175
18523	0	1	0	1	1	-225
18524	0	0	1	1	0	-300
18525	1	1	0	1	0	-300
18526	0	1	0	1	1	-225
18527	0	1	0	1	1	-225
18528	0	1	0	0	1	-175
18529	0	1	0	0	1	-175
18530	0	1	0	0	1	-175
18531	0	1	0	1	1	-225
18532	0	1	0	1	1	-225
18533	0	1	0	1	1	-225
18534	0	1	0	1	1	-225
18535	0	0	1	0	0	-300
18536	0	1	0	0	1	-175
18537	0	1	0	1	1	-225
18538	0	0	1	1	0	-300
18539	0	0	1	0	0	-300
18540	1	1	0	0	0	-300
18541	1	1	0	0	0	-300
18542	1	1	0	1	0	-300
18543	0	1	0	1	1	-225
18544	0	0	1	1	0	-300
18545	0	1	0	0	1	-175
18546	0	1	0	0	1	-175
18547	0	0	1	0	0	-300
18548	1	0	0	0	2	-200
18549	0	1	0	0	1	-175
18550	0	1	0	1	1	-225
18551	0	1	0	1	1	-225
18552	0	1	0	1	1	-225
18553	0	1	0	0	1	-175
18554	0	1	0	1	1	-225
18555	0	1	0	1	1	-225
18556	0	1	0	1	1	-225
18557	1	1	0	1	0	-300
18558	0	0	1	1	0	-300
18559	0	1	0	0	1	-175
18560	0	1	0	1	1	-225
18561	0	1	0	0	1	-175
18562	1	1	0	0	0	-300
18563	0	1	0	1	1	-225
18564	0	1	0	0	1	-175
18565	0	1	0	0	1	-175
18566	0	1	0	0	1	-175
18567	0	1	0	0	1	-175
18568	0	1	0	0	1	-175
18569	0	1	0	0	1	-175
18570	0	1	0	0	1	-175
18571	0	1	0	1	1	-225
18572	1	1	0	1	0	-300
18573	0	1	0	1	1	-225
18574	0	0	1	0	0	-300
18575	0	1	0	1	1	-225
18576	0	1	0	1	1	-225
18577	0	1	0	0	1	-175
18578	0	1	0	1	1	-225
18579	1	1	0	1	0	-300
18580	0	1	0	1	1	-225
18581	0	1	0	1	1	-225
18582	1	1	0	0	0	-300
18583	0	1	0	0	1	-175
18584	1	1	0	0	0	-300
18585	0	1	0	1	1	-225
18586	0	1	0	1	1	-225
18587	1	1	0	1	0	-300
18588	0	1	0	0	1	-175
18589	0	1	0	1	1	-225
18590	0	1	0	1	1	-225
18591	0	1	0	1	1	-225
18592	0	1	0	1	1	-225
18593	0	0	1	0	0	-300
18594	0	1	0	1	1	-225
18595	0	0	1	0	0	-300
18596	0	1	0	1	1	-225
18597	1	1	0	0	0	-300
18598	0	1	0	1	1	-225
18599	1	1	0	0	0	-300
18600	0	0	1	0	0	-300
18601	0	1	0	0	1	-175
18602	0	1	0	0	1	-175
18603	1	1	0	0	0	-300
18604	0	1	0	0	1	-175
18605	0	1	0	1	1	-225
18606	0	1	0	1	1	-225
18607	1	1	0	0	0	-300
18608	0	0	1	1	0	-300
18609	0	0	1	0	0	-300
18610	0	1	0	0	1	-175
18611	0	1	0	0	1	-175
18612	0	0	1	1	0	-300
18613	1	1	0	0	0	-300
18614	0	1	0	0	1	-175
18615	1	1	0	0	0	-300
18616	0	1	0	1	1	-225
18617	0	1	0	0	1	-175
18618	0	1	0	0	1	-175
18619	0	1	0	0	1	-175
18620	0	1	0	0	1	-175
18621	0	1	0	1	1	-225
18622	1	1	0	1	0	-300
18623	0	1	0	0	1	-175
18624	1	1	0	0	0	-300
18625	0	1	0	1	1	-225
18626	0	1	0	1	1	-225
18627	0	1	0	0	1	-175
18628	0	1	0	0	1	-175
18629	0	0	1	0	0	-300
18630	0	1	0	0	1	-175
18631	0	1	0	0	1	-175
18632	0	1	0	1	1	-225
18633	0	1	0	1	1	-225
18634	1	1	0	0	0	-300
18635	0	0	1	0	0	-300
18636	0	1	0	0	1	-175
18637	0	1	0	1	1	-225
18638	0	1	0	0	1	-175
18639	0	1	0	1	1	-225
18640	0	1	0	0	1	-175
18641	0	1	0	1	1	-225
18642	0	1	0	0	1	-175
18643	0	1	0	1	1	-225
18644	0	1	0	1	1	-225
18645	0	1	0	0	1	-175
18646	0	1	0	1	1	-225
18647	0	1	0	1	1	-225
18648	1	0	0	1	2	-125
18649	0	1	0	0	1	-175
18650	1	0	0	0	2	-200
18651	1	1	0	1	0	-300
18652	0	1	0	0	1	-175
18653	0	1	0	0	1	-175
18654	0	0	1	1	0	-300
18655	0	0	1	1	0	-300
18656	0	0	1	1	0	-300
18657	0	0	1	0	0	-300
18658	0	1	0	1	1	-225
18659	1	1	0	0	0	-300
18660	0	1	0	1	1	-225
18661	0	1	0	1	1	-225
18662	0	1	0	1	1	-225
18663	0	1	0	0	1	-175
18664	1	1	0	0	0	-300
18665	0	1	0	0	1	-175
18666	0	1	0	1	1	-225
18667	1	1	0	1	0	-300
18668	0	1	0	1	1	-225
18669	0	1	0	1	1	-225
18670	0	1	0	1	1	-225
18671	0	1	0	1	1	-225
18672	0	1	0	0	1	-175
18673	0	1	0	1	1	-225
18674	0	1	0	1	1	-225
18675	0	1	0	1	1	-225
18676	0	1	0	1	1	-225
18677	0	1	0	0	1	-175
18678	0	1	0	1	1	-225
18679	0	1	0	1	1	-225
18680	0	1	0	0	1	-175
18681	0	0	1	1	0	-300
18682	1	1	0	1	0	-300
18683	0	1	0	1	1	-225
18684	0	1	0	0	1	-175
18685	0	0	1	0	0	-300
18686	0	1	0	0	1	-175
18687	0	1	0	0	1	-175
18688	0	0	1	1	0	-300
18689	1	1	0	0	0	-300
18690	0	1	0	1	1	-225
18691	0	1	0	1	1	-225
18692	0	1	0	1	1	-225
18693	0	1	0	1	1	-225
18694	0	1	0	1	1	-225
18695	0	0	1	0	0	-300
18696	0	0	1	1	0	-300
18697	0	1	0	0	1	-175
18698	0	1	0	1	1	-225
18699	0	1	0	1	1	-225
18700	0	1	0	1	1	-225
18701	0	1	0	0	1	-175
18702	1	0	0	0	2	-200
18703	1	1	0	0	0	-300
18704	0	1	0	0	1	-175
18705	0	1	0	1	1	-225
18706	0	1	0	0	1	-175
18707	0	1	0	0	1	-175
18708	0	1	0	0	1	-175
18709	0	1	0	0	1	-175
18710	0	1	0	1	1	-225
18711	0	0	1	1	0	-300
18712	0	1	0	1	1	-225
18713	1	1	0	0	0	-300
18714	0	1	0	1	1	-225
18715	0	1	0	0	1	-175
18716	0	1	0	1	1	-225
18717	0	1	0	1	1	-225
18718	0	1	0	0	1	-175
18719	1	1	0	1	0	-300
18720	1	1	0	0	0	-300
18721	0	1	0	0	1	-175
18722	0	1	0	1	1	-225
18723	0	1	0	1	1	-225
18724	0	1	0	0	1	-175
18725	0	1	0	1	1	-225
18726	0	1	0	0	1	-175
18727	0	1	0	1	1	-225
18728	1	1	0	1	0	-300
18729	1	1	0	1	0	-300
18730	0	1	0	1	1	-225
18731	0	0	1	1	0	-300
18732	0	1	0	0	1	-175
18733	0	0	1	1	0	-300
18734	1	1	0	0	0	-300
18735	0	1	0	1	1	-225
18736	0	0	1	0	0	-300
18737	0	1	0	1	1	-225
18738	0	1	0	0	1	-175
18739	0	1	0	0	1	-175
18740	1	1	0	0	0	-300
18741	1	1	0	1	0	-300
18742	0	1	0	0	1	-175
18743	0	1	0	1	1	-225
18744	0	1	0	1	1	-225
18745	0	1	0	1	1	-225
18746	0	1	0	1	1	-225
18747	0	0	1	1	0	-300
18748	0	1	0	0	1	-175
18749	0	1	0	1	1	-225
18750	0	1	0	1	1	-225
18751	0	1	0	1	1	-225
18752	0	0	1	1	0	-300
18753	0	0	1	0	0	-300
18754	0	1	0	1	1	-225
18755	0	1	0	1	1	-225
18756	1	1	0	0	0	-300
18757	0	0	1	1	0	-300
18758	1	1	0	1	0	-300
18759	0	1	0	0	1	-175
18760	0	1	0	1	1	-225
18761	0	1	0	1	1	-225
18762	0	1	0	1	1	-225
18763	0	1	0	0	1	-175
18764	0	1	0	0	1	-175
18765	0	0	1	1	0	-300
18766	0	1	0	1	1	-225
18767	0	0	1	1	0	-300
18768	0	1	0	0	1	-175
18769	0	1	0	0	1	-175
18770	1	1	0	1	0	-300
18771	0	1	0	0	1	-175
18772	0	1	0	1	1	-225
18773	0	0	1	1	0	-300
18774	1	0	0	1	2	-125
18775	1	1	0	1	0	-300
18776	0	1	0	0	1	-175
18777	0	0	1	1	0	-300
18778	0	1	0	1	1	-225
18779	0	1	0	1	1	-225
18780	0	1	0	0	1	-175
18781	0	1	0	0	1	-175
18782	0	1	0	0	1	-175
18783	0	1	0	0	1	-175
18784	0	1	0	1	1	-225
18785	0	1	0	1	1	-225
18786	0	1	0	0	1	-175
18787	1	1	0	0	0	-300
18788	0	1	0	0	1	-175
18789	0	1	0	1	1	-225
18790	0	1	0	1	1	-225
18791	0	1	0	1	1	-225
18792	0	1	0	1	1	-225
18793	1	1	0	1	0	-300
18794	0	1	0	0	1	-175
18795	0	1	0	1	1	-225
18796	0	1	0	1	1	-225
18797	0	1	0	1	1	-225
18798	1	1	0	0	0	-300
18799	0	1	0	0	1	-175
18800	1	1	0	0	0	-300
18801	0	1	0	0	1	-175
18802	0	1	0	1	1	-225
18803	0	1	0	1	1	-225
18804	1	1	0	1	0	-300
18805	0	1	0	1	1	-225
18806	0	1	0	1	1	-225
18807	1	1	0	1	0	-300
18808	0	1	0	0	1	-175
18809	0	1	0	1	1	-225
18810	1	1	0	1	0	-300
18811	0	1	0	1	1	-225
18812	0	1	0	0	1	-175
18813	0	1	0	0	1	-175
18814	1	1	0	1	0	-300
18815	0	1	0	0	1	-175
18816	1	1	0	0	0	-300
18817	0	0	1	1	0	-300
18818	0	1	0	1	1	-225
18819	0	1	0	0	1	-175
18820	0	1	0	1	1	-225
18821	1	1	0	0	0	-300
18822	0	1	0	1	1	-225
18823	0	0	1	0	0	-300
18824	0	0	1	0	0	-300
18825	0	1	0	1	1	-225
18826	1	1	0	0	0	-300
18827	0	1	0	1	1	-225
18828	0	1	0	1	1	-225
18829	1	1	0	0	0	-300
18830	0	0	1	0	0	-300
18831	0	1	0	0	1	-175
18832	0	1	0	0	1	-175
18833	0	1	0	0	1	-175
18834	0	1	0	1	1	-225
18835	1	1	0	0	0	-300
18836	0	1	0	1	1	-225
18837	0	1	0	0	1	-175
18838	0	1	0	1	1	-225
18839	1	1	0	0	0	-300
18840	0	0	1	1	0	-300
18841	0	0	1	0	0	-300
18842	0	1	0	1	1	-225
18843	0	1	0	1	1	-225
18844	0	1	0	1	1	-225
18845	1	0	0	1	2	-125
18846	0	1	0	0	1	-175
18847	1	1	0	1	0	-300
18848	0	1	0	0	1	-175
18849	0	1	0	1	1	-225
18850	0	0	1	0	0	-300
18851	0	0	1	0	0	-300
18852	1	0	0	0	2	-200
18853	1	0	0	0	2	-200
18854	0	1	0	1	1	-225
18855	0	1	0	1	1	-225
18856	0	1	0	0	1	-175
18857	0	1	0	1	1	-225
18858	0	1	0	1	1	-225
18859	1	1	0	0	0	-300
18860	1	1	0	1	0	-300
18861	0	1	0	0	1	-175
18862	0	1	0	0	1	-175
18863	0	1	0	0	1	-175
18864	0	0	1	0	0	-300
18865	0	1	0	1	1	-225
18866	0	1	0	0	1	-175
18867	1	1	0	0	0	-300
18868	0	1	0	0	1	-175
18869	0	0	1	0	0	-300
18870	0	1	0	0	1	-175
18871	0	1	0	0	1	-175
18872	1	1	0	0	0	-300
18873	0	1	0	0	1	-175
18874	0	1	0	1	1	-225
18875	0	1	0	0	1	-175
18876	0	1	0	1	1	-225
18877	0	1	0	1	1	-225
18878	1	1	0	0	0	-300
18879	0	0	1	0	0	-300
18880	0	1	0	1	1	-225
18881	0	0	1	1	0	-300
18882	1	1	0	1	0	-300
18883	0	1	0	0	1	-175
18884	0	1	0	1	1	-225
18885	0	0	1	0	0	-300
18886	0	1	0	0	1	-175
18887	0	1	0	0	1	-175
18888	0	1	0	1	1	-225
18889	0	1	0	0	1	-175
18890	0	1	0	0	1	-175
18891	0	1	0	0	1	-175
18892	0	1	0	0	1	-175
18893	0	1	0	1	1	-225
18894	0	0	1	0	0	-300
18895	0	1	0	0	1	-175
18896	0	1	0	0	1	-175
18897	0	1	0	0	1	-175
18898	0	1	0	0	1	-175
18899	0	1	0	1	1	-225
18900	0	1	0	1	1	-225
18901	0	1	0	0	1	-175
18902	0	1	0	0	1	-175
18903	0	1	0	1	1	-225
18904	0	1	0	0	1	-175
18905	0	0	1	0	0	-300
18906	0	1	0	0	1	-175
18907	0	1	0	0	1	-175
18908	0	1	0	0	1	-175
18909	0	0	1	1	0	-300
18910	0	1	0	1	1	-225
18911	1	1	0	1	0	-300
18912	0	1	0	1	1	-225
18913	0	1	0	0	1	-175
18914	0	1	0	1	1	-225
18915	0	1	0	0	1	-175
18916	0	1	0	1	1	-225
18917	0	1	0	0	1	-175
18918	0	0	1	1	0	-300
18919	0	1	0	1	1	-225
18920	0	1	0	1	1	-225
18921	0	1	0	1	1	-225
18922	0	1	0	1	1	-225
18923	0	0	1	1	0	-300
18924	0	1	0	0	1	-175
18925	0	1	0	1	1	-225
18926	0	1	0	1	1	-225
18927	0	1	0	1	1	-225
18928	0	1	0	1	1	-225
18929	1	1	0	1	0	-300
18930	1	1	0	0	0	-300
18931	0	1	0	1	1	-225
18932	0	1	0	0	1	-175
18933	0	1	0	0	1	-175
18934	0	0	1	1	0	-300
18935	0	1	0	1	1	-225
18936	1	1	0	0	0	-300
18937	1	1	0	0	0	-300
18938	0	1	0	0	1	-175
18939	0	1	0	1	1	-225
18940	0	1	0	1	1	-225
18941	0	1	0	1	1	-225
18942	1	1	0	1	0	-300
18943	0	1	0	1	1	-225
18944	1	1	0	0	0	-300
18945	0	0	1	0	0	-300
18946	0	1	0	0	1	-175
18947	0	1	0	0	1	-175
18948	0	1	0	0	1	-175
18949	1	1	0	0	0	-300
18950	1	1	0	0	0	-300
18951	0	1	0	1	1	-225
18952	0	1	0	1	1	-225
18953	0	1	0	0	1	-175
18954	1	1	0	1	0	-300
18955	0	1	0	1	1	-225
18956	1	0	0	0	2	-200
18957	0	0	1	1	0	-300
18958	0	1	0	1	1	-225
18959	0	1	0	0	1	-175
18960	1	0	0	0	2	-200
18961	0	1	0	1	1	-225
18962	0	1	0	1	1	-225
18963	0	0	1	1	0	-300
18964	1	1	0	1	0	-300
18965	0	0	1	1	0	-300
18966	1	1	0	1	0	-300
18967	0	0	1	0	0	-300
18968	1	1	0	0	0	-300
18969	0	1	0	1	1	-225
18970	1	1	0	0	0	-300
18971	0	1	0	1	1	-225
18972	0	1	0	1	1	-225
18973	0	1	0	1	1	-225
18974	0	1	0	0	1	-175
18975	0	1	0	1	1	-225
18976	0	1	0	1	1	-225
18977	1	0	0	1	2	-125
18978	0	1	0	1	1	-225
18979	1	1	0	0	0	-300
18980	0	1	0	0	1	-175
18981	0	1	0	1	1	-225
18982	0	1	0	1	1	-225
18983	0	0	1	0	0	-300
18984	0	1	0	0	1	-175
18985	0	1	0	1	1	-225
18986	0	1	0	1	1	-225
18987	0	1	0	1	1	-225
18988	1	0	0	0	2	-200
18989	0	1	0	1	1	-225
18990	0	0	1	0	0	-300
18991	0	1	0	0	1	-175
18992	0	1	0	0	1	-175
18993	0	0	1	1	0	-300
18994	0	1	0	1	1	-225
18995	0	1	0	0	1	-175
18996	0	0	1	0	0	-300
18997	0	1	0	1	1	-225
18998	0	0	1	0	0	-300
18999	0	1	0	0	1	-175
19000	0	1	0	1	1	-225
19001	0	1	0	1	1	-225
19002	0	1	0	1	1	-225
19003	0	1	0	0	1	-175
19004	0	1	0	1	1	-225
19005	0	1	0	0	1	-175
19006	0	0	1	0	0	-300
19007	1	0	0	0	2	-200
19008	0	1	0	1	1	-225
19009	0	1	0	1	1	-225
19010	0	1	0	1	1	-225
19011	0	1	0	0	1	-175
19012	1	0	0	1	2	-125
19013	0	1	0	1	1	-225
19014	0	1	0	0	1	-175
19015	1	1	0	1	0	-300
19016	1	1	0	1	0	-300
19017	0	1	0	1	1	-225
19018	0	1	0	0	1	-175
19019	0	1	0	1	1	-225
19020	0	1	0	0	1	-175
19021	0	1	0	1	1	-225
19022	1	0	0	0	2	-200
19023	0	1	0	0	1	-175
19024	0	1	0	1	1	-225
19025	0	0	1	0	0	-300
19026	1	1	0	1	0	-300
19027	0	1	0	1	1	-225
19028	0	1	0	0	1	-175
19029	0	1	0	0	1	-175
19030	1	0	0	1	2	-125
19031	1	1	0	1	0	-300
19032	0	1	0	1	1	-225
19033	0	1	0	0	1	-175
19034	0	1	0	0	1	-175
19035	0	1	0	0	1	-175
19036	0	1	0	1	1	-225
19037	0	1	0	0	1	-175
19038	0	1	0	1	1	-225
19039	0	1	0	1	1	-225
19040	0	1	0	1	1	-225
19041	0	1	0	0	1	-175
19042	0	1	0	1	1	-225
19043	0	1	0	1	1	-225
19044	0	1	0	1	1	-225
19045	0	1	0	1	1	-225
19046	0	1	0	0	1	-175
19047	0	1	0	1	1	-225
19048	0	1	0	1	1	-225
19049	0	1	0	1	1	-225
19050	0	1	0	1	1	-225
19051	0	0	1	1	0	-300
19052	0	0	1	1	0	-300
19053	0	1	0	1	1	-225
19054	1	0	0	1	2	-125
19055	0	1	0	1	1	-225
19056	0	1	0	1	1	-225
19057	0	1	0	0	1	-175
19058	1	1	0	0	0	-300
19059	0	1	0	0	1	-175
19060	0	0	1	0	0	-300
19061	1	1	0	1	0	-300
19062	0	1	0	0	1	-175
19063	1	1	0	1	0	-300
19064	0	1	0	1	1	-225
19065	0	1	0	1	1	-225
19066	0	1	0	0	1	-175
19067	1	1	0	0	0	-300
19068	0	1	0	1	1	-225
19069	0	1	0	1	1	-225
19070	0	1	0	1	1	-225
19071	0	1	0	1	1	-225
19072	1	1	0	0	0	-300
19073	0	1	0	0	1	-175
19074	0	0	1	1	0	-300
19075	0	1	0	0	1	-175
19076	1	1	0	0	0	-300
19077	0	0	1	1	0	-300
19078	0	1	0	1	1	-225
19079	0	1	0	1	1	-225
19080	0	1	0	0	1	-175
19081	0	1	0	0	1	-175
19082	0	1	0	1	1	-225
19083	0	1	0	0	1	-175
19084	0	1	0	1	1	-225
19085	0	0	1	1	0	-300
19086	0	1	0	0	1	-175
19087	0	1	0	0	1	-175
19088	0	1	0	1	1	-225
19089	0	1	0	0	1	-175
19090	1	1	0	0	0	-300
19091	0	1	0	1	1	-225
19092	0	1	0	0	1	-175
19093	0	1	0	1	1	-225
19094	0	1	0	0	1	-175
19095	0	0	1	0	0	-300
19096	0	1	0	1	1	-225
19097	0	1	0	1	1	-225
19098	1	1	0	0	0	-300
19099	0	0	1	1	0	-300
19100	0	0	1	1	0	-300
19101	0	1	0	0	1	-175
19102	1	1	0	1	0	-300
19103	1	1	0	0	0	-300
19104	0	1	0	1	1	-225
19105	0	1	0	1	1	-225
19106	0	1	0	0	1	-175
19107	0	0	1	0	0	-300
19108	0	1	0	1	1	-225
19109	0	0	1	0	0	-300
19110	0	1	0	0	1	-175
19111	0	1	0	1	1	-225
19112	0	1	0	0	1	-175
19113	0	0	1	0	0	-300
19114	1	1	0	1	0	-300
19115	0	0	1	1	0	-300
19116	0	1	0	0	1	-175
19117	0	0	1	1	0	-300
19118	0	1	0	1	1	-225
19119	0	1	0	0	1	-175
19120	0	1	0	1	1	-225
19121	0	1	0	1	1	-225
19122	0	1	0	0	1	-175
19123	0	1	0	1	1	-225
19124	0	1	0	0	1	-175
19125	0	1	0	0	1	-175
19126	0	1	0	0	1	-175
19127	0	1	0	1	1	-225
19128	1	1	0	0	0	-300
19129	0	1	0	0	1	-175
19130	0	1	0	1	1	-225
19131	0	0	1	1	0	-300
19132	0	1	0	1	1	-225
19133	0	1	0	0	1	-175
19134	0	1	0	0	1	-175
19135	1	1	0	0	0	-300
19136	0	1	0	1	1	-225
19137	0	1	0	1	1	-225
19138	0	0	1	1	0	-300
19139	0	1	0	0	1	-175
19140	0	1	0	0	1	-175
19141	0	1	0	1	1	-225
19142	0	1	0	0	1	-175
19143	0	1	0	1	1	-225
19144	0	0	1	1	0	-300
19145	0	1	0	0	1	-175
19146	0	1	0	1	1	-225
19147	0	1	0	1	1	-225
19148	0	1	0	0	1	-175
19149	0	1	0	0	1	-175
19150	0	1	0	1	1	-225
19151	1	1	0	1	0	-300
19152	0	1	0	1	1	-225
19153	0	0	1	1	0	-300
19154	0	0	1	0	0	-300
19155	0	1	0	1	1	-225
19156	0	1	0	1	1	-225
19157	0	1	0	1	1	-225
19158	0	1	0	1	1	-225
19159	1	1	0	1	0	-300
19160	0	1	0	1	1	-225
19161	0	1	0	1	1	-225
19162	0	1	0	1	1	-225
19163	1	1	0	0	0	-300
19164	0	1	0	1	1	-225
19165	1	0	0	1	2	-125
19166	0	1	0	1	1	-225
19167	0	1	0	0	1	-175
19168	0	1	0	0	1	-175
19169	0	1	0	0	1	-175
19170	0	1	0	1	1	-225
19171	0	1	0	1	1	-225
19172	0	1	0	1	1	-225
19173	0	1	0	1	1	-225
19174	0	1	0	0	1	-175
19175	0	1	0	1	1	-225
19176	0	1	0	1	1	-225
19177	0	1	0	0	1	-175
19178	0	1	0	0	1	-175
19179	0	1	0	0	1	-175
19180	1	1	0	1	0	-300
19181	0	1	0	0	1	-175
19182	1	1	0	1	0	-300
19183	0	1	0	1	1	-225
19184	0	1	0	1	1	-225
19185	0	1	0	1	1	-225
19186	0	1	0	0	1	-175
19187	0	0	1	0	0	-300
19188	1	1	0	0	0	-300
19189	0	0	1	0	0	-300
19190	0	1	0	1	1	-225
19191	0	1	0	1	1	-225
19192	1	1	0	0	0	-300
19193	0	1	0	1	1	-225
19194	0	0	1	0	0	-300
19195	0	1	0	0	1	-175
19196	0	1	0	1	1	-225
19197	0	1	0	0	1	-175
19198	0	1	0	0	1	-175
19199	0	0	1	1	0	-300
19200	0	1	0	1	1	-225
19201	0	1	0	0	1	-175
19202	0	1	0	1	1	-225
19203	0	1	0	0	1	-175
19204	0	1	0	0	1	-175
19205	0	1	0	0	1	-175
19206	0	1	0	0	1	-175
19207	0	1	0	0	1	-175
19208	0	1	0	0	1	-175
19209	0	0	1	1	0	-300
19210	1	1	0	1	0	-300
19211	0	1	0	0	1	-175
19212	1	1	0	1	0	-300
19213	1	1	0	1	0	-300
19214	0	1	0	1	1	-225
19215	0	1	0	0	1	-175
19216	1	1	0	1	0	-300
19217	0	1	0	0	1	-175
19218	0	1	0	0	1	-175
19219	0	1	0	1	1	-225
19220	0	0	1	1	0	-300
19221	0	1	0	0	1	-175
19222	1	1	0	1	0	-300
19223	0	1	0	1	1	-225
19224	0	1	0	1	1	-225
19225	0	1	0	0	1	-175
19226	0	0	1	1	0	-300
19227	0	1	0	1	1	-225
19228	1	1	0	1	0	-300
19229	0	1	0	0	1	-175
19230	0	1	0	0	1	-175
19231	0	1	0	1	1	-225
19232	0	1	0	0	1	-175
19233	1	1	0	1	0	-300
19234	0	1	0	0	1	-175
19235	0	1	0	0	1	-175
19236	1	1	0	1	0	-300
19237	0	1	0	0	1	-175
19238	0	1	0	1	1	-225
19239	0	1	0	0	1	-175
19240	0	0	1	1	0	-300
19241	0	1	0	1	1	-225
19242	0	1	0	0	1	-175
19243	0	1	0	1	1	-225
19244	1	1	0	1	0	-300
19245	1	1	0	1	0	-300
19246	0	0	1	0	0	-300
19247	0	1	0	0	1	-175
19248	0	0	1	0	0	-300
19249	0	1	0	0	1	-175
19250	0	1	0	0	1	-175
19251	0	1	0	1	1	-225
19252	1	1	0	1	0	-300
19253	0	0	1	1	0	-300
19254	1	1	0	1	0	-300
19255	0	1	0	0	1	-175
19256	0	1	0	0	1	-175
19257	1	1	0	0	0	-300
19258	0	1	0	1	1	-225
19259	1	1	0	0	0	-300
19260	0	1	0	0	1	-175
19261	0	0	1	1	0	-300
19262	0	0	1	0	0	-300
19263	0	1	0	1	1	-225
19264	0	1	0	0	1	-175
19265	0	1	0	0	1	-175
19266	0	1	0	0	1	-175
19267	0	1	0	0	1	-175
19268	0	1	0	1	1	-225
19269	0	1	0	1	1	-225
19270	0	0	1	0	0	-300
19271	0	1	0	1	1	-225
19272	0	1	0	1	1	-225
19273	0	1	0	0	1	-175
19274	1	1	0	1	0	-300
19275	0	1	0	1	1	-225
19276	0	0	1	0	0	-300
19277	1	1	0	1	0	-300
19278	0	1	0	0	1	-175
19279	0	1	0	0	1	-175
19280	0	1	0	1	1	-225
19281	0	1	0	0	1	-175
19282	0	1	0	1	1	-225
19283	1	1	0	1	0	-300
19284	0	1	0	1	1	-225
19285	0	1	0	1	1	-225
19286	0	0	1	0	0	-300
19287	0	0	1	0	0	-300
19288	0	1	0	1	1	-225
19289	1	1	0	1	0	-300
19290	0	1	0	1	1	-225
19291	1	1	0	1	0	-300
19292	0	1	0	1	1	-225
19293	0	1	0	0	1	-175
19294	0	1	0	0	1	-175
19295	0	1	0	0	1	-175
19296	0	1	0	0	1	-175
19297	0	1	0	1	1	-225
19298	0	1	0	0	1	-175
19299	0	1	0	1	1	-225
19300	0	0	1	1	0	-300
19301	0	0	1	0	0	-300
19302	0	1	0	0	1	-175
19303	0	0	1	0	0	-300
19304	1	1	0	0	0	-300
19305	0	1	0	1	1	-225
19306	0	1	0	0	1	-175
19307	0	1	0	1	1	-225
19308	0	1	0	0	1	-175
19309	0	1	0	0	1	-175
19310	0	1	0	1	1	-225
19311	0	1	0	0	1	-175
19312	1	1	0	1	0	-300
19313	0	1	0	1	1	-225
19314	1	0	0	0	2	-200
19315	0	0	1	0	0	-300
19316	0	1	0	0	1	-175
19317	0	1	0	1	1	-225
19318	1	1	0	1	0	-300
19319	1	1	0	1	0	-300
19320	0	1	0	0	1	-175
19321	0	0	1	1	0	-300
19322	0	1	0	1	1	-225
19323	0	1	0	0	1	-175
19324	0	1	0	1	1	-225
19325	0	1	0	1	1	-225
19326	1	0	0	1	2	-125
19327	0	1	0	1	1	-225
19328	0	1	0	0	1	-175
19329	0	1	0	1	1	-225
