ids	IO_board_fail	Logic_board_fail	System_State	Rework_Decision	Rework_Outcome	Rework_Cost 
7866	0	1	0	1	1	-225
7867	0	1	0	0	1	-175
7868	0	1	0	0	1	-175
7869	0	1	0	0	1	-175
7870	0	1	0	0	1	-175
7871	0	0	1	1	0	-300
7872	0	1	0	0	1	-175
7873	1	1	0	0	0	-300
7874	0	1	0	1	1	-225
7875	0	1	0	1	1	-225
7876	0	1	0	1	1	-225
7877	1	1	0	1	0	-300
7878	0	0	1	1	0	-300
7879	0	1	0	1	1	-225
7880	0	1	0	1	1	-225
7881	0	1	0	1	1	-225
7882	0	1	0	0	1	-175
7883	0	0	1	0	0	-300
7884	0	1	0	0	1	-175
7885	0	0	1	0	0	-300
7886	0	1	0	0	1	-175
7887	0	1	0	0	1	-175
7888	0	1	0	0	1	-175
7889	0	1	0	1	1	-225
7890	1	1	0	0	0	-300
7891	1	1	0	1	0	-300
7892	0	0	1	0	0	-300
7893	1	1	0	0	0	-300
7894	0	0	1	1	0	-300
7895	0	1	0	1	1	-225
7896	0	1	0	0	1	-175
7897	0	1	0	1	1	-225
7898	0	1	0	1	1	-225
7899	0	1	0	1	1	-225
7900	0	1	0	0	1	-175
7901	0	1	0	0	1	-175
7902	1	1	0	0	0	-300
7903	1	0	0	1	2	-125
7904	0	1	0	1	1	-225
7905	0	1	0	0	1	-175
7906	1	1	0	0	0	-300
7907	0	1	0	0	1	-175
7908	0	0	1	0	0	-300
7909	0	0	1	0	0	-300
7910	0	1	0	0	1	-175
7911	0	1	0	0	1	-175
7912	0	0	1	1	0	-300
7913	0	1	0	0	1	-175
7914	0	1	0	0	1	-175
7915	0	1	0	1	1	-225
7916	0	1	0	0	1	-175
7917	0	1	0	0	1	-175
7918	0	1	0	1	1	-225
7919	0	1	0	0	1	-175
7920	0	1	0	1	1	-225
7921	0	1	0	0	1	-175
7922	0	1	0	1	1	-225
7923	0	0	1	0	0	-300
7924	0	1	0	1	1	-225
7925	0	1	0	1	1	-225
7926	0	0	1	0	0	-300
7927	0	0	1	0	0	-300
7928	0	0	1	1	0	-300
7929	1	1	0	1	0	-300
7930	0	0	1	0	0	-300
7931	0	1	0	0	1	-175
7932	0	0	1	1	0	-300
7933	1	1	0	0	0	-300
7934	0	1	0	1	1	-225
7935	0	1	0	1	1	-225
7936	0	1	0	0	1	-175
7937	0	1	0	0	1	-175
7938	0	1	0	0	1	-175
7939	0	1	0	1	1	-225
7940	0	0	1	1	0	-300
7941	0	1	0	0	1	-175
7942	0	1	0	1	1	-225
7943	1	1	0	0	0	-300
7944	0	1	0	1	1	-225
7945	0	1	0	1	1	-225
7946	0	1	0	0	1	-175
7947	0	1	0	0	1	-175
7948	1	1	0	1	0	-300
7949	0	1	0	0	1	-175
7950	0	1	0	0	1	-175
7951	0	1	0	0	1	-175
7952	0	1	0	0	1	-175
7953	0	0	1	0	0	-300
7954	0	1	0	0	1	-175
7955	0	1	0	1	1	-225
7956	0	1	0	1	1	-225
7957	1	1	0	0	0	-300
7958	0	1	0	0	1	-175
7959	0	1	0	0	1	-175
7960	1	1	0	0	0	-300
7961	1	1	0	1	0	-300
7962	0	0	1	1	0	-300
7963	0	1	0	1	1	-225
7964	0	0	1	1	0	-300
7965	0	0	1	0	0	-300
7966	0	1	0	0	1	-175
7967	1	1	0	1	0	-300
7968	0	1	0	1	1	-225
7969	0	0	1	1	0	-300
7970	0	1	0	0	1	-175
7971	0	1	0	0	1	-175
7972	0	1	0	0	1	-175
7973	0	1	0	1	1	-225
7974	0	1	0	0	1	-175
7975	0	0	1	0	0	-300
7976	1	1	0	1	0	-300
7977	0	0	1	0	0	-300
7978	0	1	0	0	1	-175
7979	1	1	0	0	0	-300
7980	0	1	0	1	1	-225
7981	0	1	0	1	1	-225
7982	0	1	0	1	1	-225
7983	0	0	1	0	0	-300
7984	0	0	1	1	0	-300
7985	0	1	0	1	1	-225
7986	0	1	0	1	1	-225
7987	0	1	0	0	1	-175
7988	0	1	0	1	1	-225
7989	0	0	1	0	0	-300
7990	0	1	0	0	1	-175
7991	0	1	0	0	1	-175
7992	1	1	0	1	0	-300
7993	0	1	0	1	1	-225
7994	0	1	0	0	1	-175
7995	0	1	0	1	1	-225
7996	0	1	0	0	1	-175
7997	0	1	0	0	1	-175
7998	1	1	0	0	0	-300
7999	0	1	0	0	1	-175
8000	1	1	0	0	0	-300
8001	0	1	0	0	1	-175
8002	0	1	0	0	1	-175
8003	0	1	0	0	1	-175
8004	0	1	0	0	1	-175
8005	0	1	0	0	1	-175
8006	0	0	1	1	0	-300
8007	0	1	0	1	1	-225
8008	0	1	0	1	1	-225
8009	0	1	0	1	1	-225
8010	0	0	1	1	0	-300
8011	0	1	0	0	1	-175
8012	0	1	0	1	1	-225
8013	0	1	0	1	1	-225
8014	0	1	0	1	1	-225
8015	0	1	0	1	1	-225
8016	0	1	0	0	1	-175
8017	0	1	0	1	1	-225
8018	0	1	0	1	1	-225
8019	0	1	0	0	1	-175
8020	0	0	1	0	0	-300
8021	0	1	0	0	1	-175
8022	0	1	0	1	1	-225
8023	0	1	0	1	1	-225
8024	1	0	0	1	2	-125
8025	0	1	0	0	1	-175
8026	0	1	0	1	1	-225
8027	0	1	0	0	1	-175
8028	0	1	0	0	1	-175
8029	0	1	0	0	1	-175
8030	0	1	0	0	1	-175
8031	0	1	0	1	1	-225
8032	1	0	0	0	2	-200
8033	1	1	0	1	0	-300
8034	0	1	0	1	1	-225
8035	0	1	0	0	1	-175
8036	0	0	1	0	0	-300
8037	0	1	0	0	1	-175
8038	0	1	0	1	1	-225
8039	0	0	1	0	0	-300
8040	0	1	0	1	1	-225
8041	1	1	0	0	0	-300
8042	0	1	0	1	1	-225
8043	0	0	1	0	0	-300
8044	0	1	0	1	1	-225
8045	0	0	1	0	0	-300
8046	0	1	0	0	1	-175
8047	1	1	0	1	0	-300
8048	0	1	0	0	1	-175
8049	0	1	0	1	1	-225
8050	0	1	0	1	1	-225
8051	0	1	0	0	1	-175
8052	0	0	1	1	0	-300
8053	0	1	0	0	1	-175
8054	1	0	0	1	2	-125
8055	0	1	0	0	1	-175
8056	0	1	0	1	1	-225
8057	0	1	0	1	1	-225
8058	0	1	0	0	1	-175
8059	0	1	0	1	1	-225
8060	0	1	0	1	1	-225
8061	0	1	0	0	1	-175
8062	1	1	0	0	0	-300
8063	0	1	0	0	1	-175
8064	0	1	0	1	1	-225
8065	0	1	0	1	1	-225
8066	0	1	0	0	1	-175
8067	1	1	0	0	0	-300
8068	0	1	0	1	1	-225
8069	0	1	0	1	1	-225
8070	0	0	1	1	0	-300
8071	0	1	0	1	1	-225
8072	0	0	1	0	0	-300
8073	0	1	0	0	1	-175
8074	0	1	0	0	1	-175
8075	1	1	0	1	0	-300
8076	0	1	0	0	1	-175
8077	1	1	0	0	0	-300
8078	1	1	0	0	0	-300
8079	0	1	0	1	1	-225
8080	0	1	0	0	1	-175
8081	0	1	0	1	1	-225
8082	0	1	0	0	1	-175
8083	0	1	0	0	1	-175
8084	0	0	1	0	0	-300
8085	0	1	0	0	1	-175
8086	0	1	0	1	1	-225
8087	0	1	0	0	1	-175
8088	0	1	0	0	1	-175
8089	0	1	0	1	1	-225
8090	0	1	0	1	1	-225
8091	1	1	0	1	0	-300
8092	0	1	0	1	1	-225
8093	0	1	0	1	1	-225
8094	0	1	0	0	1	-175
8095	0	1	0	1	1	-225
8096	0	1	0	1	1	-225
8097	1	1	0	1	0	-300
8098	0	1	0	0	1	-175
8099	0	1	0	0	1	-175
8100	0	1	0	1	1	-225
8101	0	1	0	1	1	-225
8102	1	1	0	0	0	-300
8103	0	1	0	0	1	-175
8104	0	1	0	1	1	-225
8105	1	1	0	1	0	-300
8106	1	1	0	1	0	-300
8107	0	1	0	0	1	-175
8108	0	1	0	0	1	-175
8109	0	1	0	1	1	-225
8110	0	1	0	0	1	-175
8111	0	1	0	1	1	-225
8112	0	1	0	0	1	-175
8113	0	1	0	0	1	-175
8114	0	1	0	0	1	-175
8115	1	1	0	0	0	-300
8116	0	1	0	1	1	-225
8117	1	0	0	0	2	-200
8118	0	1	0	1	1	-225
8119	0	0	1	0	0	-300
8120	0	1	0	0	1	-175
8121	0	1	0	0	1	-175
8122	0	1	0	1	1	-225
8123	0	1	0	0	1	-175
8124	0	1	0	1	1	-225
8125	0	1	0	1	1	-225
8126	0	0	1	0	0	-300
8127	1	1	0	0	0	-300
8128	0	1	0	0	1	-175
8129	0	1	0	1	1	-225
8130	0	0	1	0	0	-300
8131	0	0	1	1	0	-300
8132	0	1	0	0	1	-175
8133	0	0	1	0	0	-300
8134	0	1	0	1	1	-225
8135	0	1	0	1	1	-225
8136	0	1	0	1	1	-225
8137	0	1	0	0	1	-175
8138	0	1	0	1	1	-225
8139	0	1	0	1	1	-225
8140	0	0	1	1	0	-300
8141	0	1	0	1	1	-225
8142	0	0	1	1	0	-300
8143	0	1	0	1	1	-225
8144	0	1	0	0	1	-175
8145	0	0	1	1	0	-300
8146	0	1	0	1	1	-225
8147	0	0	1	1	0	-300
8148	0	1	0	1	1	-225
8149	0	1	0	1	1	-225
8150	0	1	0	1	1	-225
8151	0	1	0	1	1	-225
8152	0	0	1	1	0	-300
8153	0	1	0	1	1	-225
8154	0	1	0	1	1	-225
8155	0	1	0	1	1	-225
8156	0	1	0	0	1	-175
8157	1	1	0	1	0	-300
8158	0	1	0	0	1	-175
8159	0	0	1	1	0	-300
8160	1	1	0	0	0	-300
8161	0	1	0	0	1	-175
8162	0	1	0	1	1	-225
8163	0	1	0	1	1	-225
8164	0	1	0	1	1	-225
8165	0	1	0	0	1	-175
8166	1	1	0	0	0	-300
8167	0	0	1	0	0	-300
8168	1	1	0	0	0	-300
8169	0	1	0	1	1	-225
8170	0	1	0	1	1	-225
8171	0	1	0	1	1	-225
8172	0	0	1	1	0	-300
8173	0	1	0	0	1	-175
8174	0	1	0	1	1	-225
8175	0	1	0	0	1	-175
8176	0	1	0	0	1	-175
8177	0	1	0	0	1	-175
8178	0	1	0	1	1	-225
8179	1	1	0	0	0	-300
8180	0	1	0	1	1	-225
8181	0	0	1	1	0	-300
8182	1	0	0	1	2	-125
8183	0	1	0	1	1	-225
8184	0	1	0	1	1	-225
8185	0	1	0	0	1	-175
8186	1	1	0	1	0	-300
8187	0	1	0	1	1	-225
8188	0	1	0	0	1	-175
8189	0	1	0	1	1	-225
8190	0	1	0	1	1	-225
8191	0	0	1	1	0	-300
8192	0	1	0	0	1	-175
8193	0	1	0	1	1	-225
8194	1	0	0	1	2	-125
8195	0	1	0	1	1	-225
8196	1	1	0	0	0	-300
8197	0	1	0	0	1	-175
8198	0	1	0	1	1	-225
8199	0	1	0	1	1	-225
8200	0	1	0	1	1	-225
8201	0	1	0	0	1	-175
8202	0	1	0	1	1	-225
8203	0	1	0	1	1	-225
8204	0	1	0	1	1	-225
8205	0	0	1	1	0	-300
8206	1	1	0	0	0	-300
8207	0	1	0	0	1	-175
8208	0	1	0	0	1	-175
8209	0	0	1	1	0	-300
8210	0	1	0	0	1	-175
8211	1	1	0	1	0	-300
8212	1	1	0	0	0	-300
8213	0	0	1	0	0	-300
8214	0	1	0	0	1	-175
8215	0	1	0	0	1	-175
8216	0	1	0	0	1	-175
8217	0	1	0	1	1	-225
8218	0	1	0	1	1	-225
8219	1	1	0	1	0	-300
8220	0	1	0	1	1	-225
8221	1	1	0	1	0	-300
8222	0	1	0	0	1	-175
8223	0	1	0	1	1	-225
8224	1	1	0	0	0	-300
8225	0	1	0	0	1	-175
8226	1	1	0	0	0	-300
8227	0	1	0	1	1	-225
8228	0	0	1	1	0	-300
8229	0	1	0	1	1	-225
8230	0	1	0	1	1	-225
8231	0	0	1	1	0	-300
8232	0	1	0	0	1	-175
8233	0	0	1	1	0	-300
8234	0	1	0	0	1	-175
8235	0	1	0	0	1	-175
8236	0	1	0	1	1	-225
8237	0	0	1	0	0	-300
8238	0	1	0	0	1	-175
8239	0	1	0	0	1	-175
8240	0	1	0	0	1	-175
8241	0	1	0	1	1	-225
8242	0	1	0	0	1	-175
8243	0	1	0	0	1	-175
8244	0	1	0	0	1	-175
8245	0	1	0	1	1	-225
8246	0	1	0	1	1	-225
8247	0	1	0	0	1	-175
8248	0	1	0	0	1	-175
8249	0	0	1	0	0	-300
8250	0	1	0	1	1	-225
8251	1	0	0	1	2	-125
8252	0	1	0	0	1	-175
8253	0	1	0	1	1	-225
8254	0	1	0	1	1	-225
8255	1	1	0	0	0	-300
8256	0	1	0	0	1	-175
8257	0	0	1	0	0	-300
8258	0	1	0	1	1	-225
8259	0	0	1	0	0	-300
8260	1	1	0	0	0	-300
8261	0	1	0	0	1	-175
8262	0	1	0	1	1	-225
8263	0	1	0	1	1	-225
8264	0	0	1	0	0	-300
8265	0	1	0	1	1	-225
8266	0	1	0	0	1	-175
8267	0	0	1	1	0	-300
8268	0	1	0	1	1	-225
8269	0	0	1	0	0	-300
8270	0	1	0	0	1	-175
8271	0	1	0	1	1	-225
8272	0	1	0	1	1	-225
8273	0	1	0	1	1	-225
8274	0	0	1	0	0	-300
8275	0	1	0	1	1	-225
8276	0	1	0	0	1	-175
8277	1	1	0	0	0	-300
8278	0	1	0	0	1	-175
8279	0	1	0	1	1	-225
8280	0	1	0	1	1	-225
8281	0	1	0	0	1	-175
8282	1	1	0	1	0	-300
8283	0	0	1	1	0	-300
8284	0	1	0	1	1	-225
8285	0	0	1	1	0	-300
8286	0	0	1	1	0	-300
8287	1	1	0	0	0	-300
8288	0	1	0	0	1	-175
8289	0	1	0	1	1	-225
8290	0	1	0	1	1	-225
8291	0	1	0	1	1	-225
8292	0	1	0	1	1	-225
8293	0	0	1	0	0	-300
8294	1	1	0	0	0	-300
8295	0	1	0	1	1	-225
8296	0	1	0	1	1	-225
8297	0	1	0	1	1	-225
8298	0	1	0	0	1	-175
8299	0	1	0	1	1	-225
8300	0	1	0	0	1	-175
8301	0	1	0	0	1	-175
8302	0	1	0	1	1	-225
8303	0	1	0	1	1	-225
8304	1	1	0	0	0	-300
8305	0	1	0	1	1	-225
8306	0	1	0	1	1	-225
8307	1	1	0	1	0	-300
8308	0	0	1	0	0	-300
8309	0	0	1	1	0	-300
8310	1	1	0	1	0	-300
8311	0	1	0	0	1	-175
8312	0	0	1	1	0	-300
8313	0	1	0	0	1	-175
8314	0	1	0	1	1	-225
8315	0	1	0	0	1	-175
8316	0	1	0	0	1	-175
8317	0	1	0	1	1	-225
8318	0	1	0	0	1	-175
8319	0	1	0	1	1	-225
8320	0	0	1	1	0	-300
8321	1	1	0	1	0	-300
8322	0	0	1	1	0	-300
8323	0	1	0	0	1	-175
8324	0	1	0	1	1	-225
8325	0	0	1	1	0	-300
8326	0	1	0	1	1	-225
8327	0	1	0	0	1	-175
8328	0	1	0	1	1	-225
8329	0	1	0	0	1	-175
8330	0	1	0	1	1	-225
8331	1	1	0	1	0	-300
8332	0	1	0	1	1	-225
8333	0	1	0	0	1	-175
8334	0	1	0	1	1	-225
8335	0	1	0	1	1	-225
8336	0	0	1	0	0	-300
8337	0	1	0	0	1	-175
8338	0	1	0	1	1	-225
8339	0	1	0	0	1	-175
8340	0	1	0	0	1	-175
8341	0	1	0	0	1	-175
8342	0	1	0	1	1	-225
8343	0	0	1	0	0	-300
8344	1	1	0	1	0	-300
8345	0	1	0	1	1	-225
8346	1	1	0	0	0	-300
8347	1	1	0	1	0	-300
8348	0	1	0	0	1	-175
8349	1	1	0	0	0	-300
8350	0	1	0	0	1	-175
8351	0	1	0	0	1	-175
8352	0	0	1	1	0	-300
8353	0	1	0	0	1	-175
8354	0	0	1	1	0	-300
8355	0	1	0	1	1	-225
8356	0	0	1	0	0	-300
8357	0	1	0	0	1	-175
8358	0	1	0	1	1	-225
8359	0	1	0	0	1	-175
8360	0	1	0	1	1	-225
8361	0	1	0	1	1	-225
8362	0	1	0	0	1	-175
8363	0	1	0	0	1	-175
8364	0	0	1	0	0	-300
8365	0	1	0	0	1	-175
8366	0	1	0	1	1	-225
8367	0	1	0	0	1	-175
8368	0	0	1	0	0	-300
8369	0	1	0	1	1	-225
8370	0	1	0	0	1	-175
8371	0	1	0	0	1	-175
8372	0	1	0	1	1	-225
8373	0	1	0	1	1	-225
8374	0	1	0	1	1	-225
8375	0	0	1	0	0	-300
8376	0	1	0	0	1	-175
8377	1	1	0	0	0	-300
8378	0	1	0	1	1	-225
8379	0	1	0	1	1	-225
8380	0	1	0	0	1	-175
8381	0	1	0	1	1	-225
8382	0	0	1	0	0	-300
8383	0	0	1	0	0	-300
8384	0	1	0	1	1	-225
8385	0	1	0	0	1	-175
8386	0	1	0	1	1	-225
8387	0	1	0	0	1	-175
8388	0	1	0	1	1	-225
8389	0	1	0	0	1	-175
8390	0	1	0	1	1	-225
8391	0	1	0	1	1	-225
8392	0	0	1	1	0	-300
8393	0	0	1	0	0	-300
8394	1	1	0	1	0	-300
8395	0	1	0	1	1	-225
8396	0	0	1	0	0	-300
8397	0	0	1	1	0	-300
8398	0	0	1	1	0	-300
8399	0	1	0	1	1	-225
8400	0	1	0	1	1	-225
8401	0	1	0	0	1	-175
8402	0	1	0	1	1	-225
8403	0	1	0	1	1	-225
8404	0	1	0	1	1	-225
8405	0	1	0	0	1	-175
8406	0	1	0	1	1	-225
8407	0	1	0	1	1	-225
8408	0	1	0	1	1	-225
8409	0	1	0	0	1	-175
8410	0	1	0	1	1	-225
8411	0	1	0	1	1	-225
8412	0	1	0	0	1	-175
8413	0	1	0	0	1	-175
8414	0	1	0	0	1	-175
8415	1	1	0	1	0	-300
8416	0	1	0	0	1	-175
8417	1	0	0	1	2	-125
8418	0	1	0	0	1	-175
8419	0	1	0	1	1	-225
8420	0	1	0	1	1	-225
8421	0	1	0	1	1	-225
8422	0	1	0	1	1	-225
8423	0	1	0	1	1	-225
8424	0	1	0	0	1	-175
8425	0	1	0	1	1	-225
8426	0	1	0	0	1	-175
8427	0	1	0	0	1	-175
8428	0	1	0	0	1	-175
8429	0	1	0	0	1	-175
8430	0	1	0	0	1	-175
8431	0	1	0	1	1	-225
8432	0	1	0	0	1	-175
8433	0	1	0	1	1	-225
8434	0	1	0	0	1	-175
8435	0	1	0	0	1	-175
8436	0	1	0	0	1	-175
8437	0	1	0	0	1	-175
8438	0	1	0	0	1	-175
8439	0	1	0	0	1	-175
8440	0	1	0	0	1	-175
8441	0	0	1	0	0	-300
8442	0	1	0	1	1	-225
8443	0	0	1	0	0	-300
8444	0	1	0	0	1	-175
8445	0	0	1	1	0	-300
8446	1	1	0	1	0	-300
8447	0	0	1	0	0	-300
8448	1	1	0	1	0	-300
8449	1	1	0	0	0	-300
8450	0	1	0	0	1	-175
8451	1	1	0	1	0	-300
8452	0	0	1	0	0	-300
8453	0	1	0	1	1	-225
8454	0	0	1	1	0	-300
8455	0	1	0	1	1	-225
8456	0	1	0	1	1	-225
8457	0	1	0	0	1	-175
8458	0	0	1	1	0	-300
8459	0	1	0	0	1	-175
8460	0	0	1	0	0	-300
8461	0	1	0	1	1	-225
8462	0	1	0	0	1	-175
8463	0	1	0	0	1	-175
8464	0	1	0	1	1	-225
8465	0	1	0	1	1	-225
8466	0	0	1	0	0	-300
8467	0	1	0	0	1	-175
8468	0	1	0	1	1	-225
8469	0	1	0	1	1	-225
8470	0	1	0	1	1	-225
8471	0	1	0	0	1	-175
8472	0	1	0	0	1	-175
8473	0	1	0	0	1	-175
8474	0	1	0	0	1	-175
8475	0	1	0	0	1	-175
8476	0	1	0	1	1	-225
8477	0	1	0	0	1	-175
8478	0	1	0	1	1	-225
8479	0	1	0	1	1	-225
8480	0	1	0	0	1	-175
8481	0	1	0	1	1	-225
8482	0	1	0	1	1	-225
8483	0	1	0	0	1	-175
8484	0	1	0	1	1	-225
8485	0	1	0	1	1	-225
8486	0	1	0	0	1	-175
8487	0	1	0	0	1	-175
8488	0	1	0	0	1	-175
8489	0	1	0	1	1	-225
8490	0	1	0	1	1	-225
8491	0	1	0	0	1	-175
8492	0	0	1	0	0	-300
8493	0	1	0	1	1	-225
8494	0	1	0	0	1	-175
8495	0	1	0	0	1	-175
8496	0	1	0	1	1	-225
8497	0	1	0	1	1	-225
8498	0	1	0	1	1	-225
8499	1	1	0	1	0	-300
8500	0	1	0	0	1	-175
8501	0	1	0	0	1	-175
8502	0	1	0	1	1	-225
8503	0	0	1	1	0	-300
8504	0	0	1	1	0	-300
8505	0	0	1	0	0	-300
8506	0	1	0	0	1	-175
8507	0	1	0	1	1	-225
8508	1	1	0	1	0	-300
8509	1	0	0	1	2	-125
8510	0	1	0	1	1	-225
8511	0	0	1	0	0	-300
8512	0	1	0	0	1	-175
8513	0	1	0	0	1	-175
8514	0	1	0	0	1	-175
8515	0	1	0	0	1	-175
8516	0	1	0	0	1	-175
8517	0	1	0	1	1	-225
8518	0	0	1	1	0	-300
8519	0	1	0	1	1	-225
8520	1	1	0	0	0	-300
8521	1	1	0	0	0	-300
8522	0	0	1	1	0	-300
8523	0	1	0	0	1	-175
8524	1	1	0	1	0	-300
8525	1	1	0	1	0	-300
8526	0	1	0	0	1	-175
8527	0	1	0	1	1	-225
8528	0	0	1	0	0	-300
8529	0	1	0	0	1	-175
8530	1	0	0	0	2	-200
8531	0	1	0	0	1	-175
8532	0	1	0	1	1	-225
8533	1	1	0	1	0	-300
8534	0	0	1	0	0	-300
8535	0	1	0	0	1	-175
8536	0	1	0	0	1	-175
8537	1	1	0	1	0	-300
8538	0	0	1	1	0	-300
8539	0	1	0	0	1	-175
8540	0	1	0	1	1	-225
8541	0	1	0	0	1	-175
8542	0	1	0	1	1	-225
8543	0	1	0	0	1	-175
8544	1	1	0	1	0	-300
8545	1	0	0	0	2	-200
8546	0	1	0	0	1	-175
8547	0	1	0	0	1	-175
8548	0	0	1	1	0	-300
8549	0	1	0	0	1	-175
8550	0	1	0	0	1	-175
8551	0	1	0	0	1	-175
8552	0	1	0	1	1	-225
8553	0	1	0	0	1	-175
8554	0	1	0	1	1	-225
8555	0	1	0	1	1	-225
8556	0	1	0	1	1	-225
8557	0	1	0	1	1	-225
8558	0	0	1	0	0	-300
8559	0	1	0	0	1	-175
8560	0	1	0	1	1	-225
8561	0	1	0	1	1	-225
8562	0	1	0	1	1	-225
8563	0	1	0	0	1	-175
8564	0	1	0	1	1	-225
8565	0	1	0	0	1	-175
8566	0	1	0	0	1	-175
8567	0	1	0	1	1	-225
8568	1	0	0	0	2	-200
8569	0	1	0	0	1	-175
8570	0	1	0	0	1	-175
8571	1	0	0	0	2	-200
8572	1	1	0	0	0	-300
8573	0	1	0	1	1	-225
8574	0	0	1	0	0	-300
8575	0	1	0	1	1	-225
8576	0	1	0	1	1	-225
8577	0	1	0	1	1	-225
8578	0	1	0	1	1	-225
8579	0	1	0	0	1	-175
8580	0	1	0	0	1	-175
8581	0	1	0	0	1	-175
8582	0	1	0	0	1	-175
8583	0	1	0	1	1	-225
8584	0	1	0	0	1	-175
8585	0	1	0	0	1	-175
8586	0	1	0	1	1	-225
8587	0	1	0	0	1	-175
8588	0	1	0	1	1	-225
8589	0	1	0	1	1	-225
8590	0	1	0	0	1	-175
8591	0	0	1	0	0	-300
8592	0	1	0	1	1	-225
8593	0	1	0	1	1	-225
8594	1	1	0	0	0	-300
8595	0	1	0	1	1	-225
8596	0	1	0	1	1	-225
8597	0	1	0	1	1	-225
8598	0	1	0	0	1	-175
8599	0	1	0	0	1	-175
8600	0	1	0	1	1	-225
8601	0	1	0	0	1	-175
8602	0	1	0	0	1	-175
8603	0	1	0	1	1	-225
8604	0	1	0	0	1	-175
8605	0	1	0	1	1	-225
8606	0	1	0	0	1	-175
8607	0	1	0	1	1	-225
8608	0	1	0	1	1	-225
8609	1	1	0	1	0	-300
8610	0	1	0	1	1	-225
8611	0	0	1	1	0	-300
8612	0	1	0	0	1	-175
8613	1	1	0	0	0	-300
8614	0	1	0	0	1	-175
8615	0	1	0	0	1	-175
8616	1	1	0	0	0	-300
8617	0	1	0	1	1	-225
8618	0	1	0	0	1	-175
8619	0	1	0	0	1	-175
8620	0	1	0	0	1	-175
8621	0	1	0	1	1	-225
8622	0	0	1	1	0	-300
8623	0	1	0	1	1	-225
8624	0	1	0	0	1	-175
8625	0	1	0	0	1	-175
8626	0	1	0	1	1	-225
8627	1	1	0	0	0	-300
8628	1	1	0	1	0	-300
8629	1	0	0	1	2	-125
8630	0	1	0	1	1	-225
8631	1	1	0	1	0	-300
8632	0	1	0	1	1	-225
8633	1	1	0	1	0	-300
8634	0	1	0	0	1	-175
8635	0	0	1	1	0	-300
8636	0	0	1	0	0	-300
8637	0	1	0	1	1	-225
8638	0	1	0	0	1	-175
8639	1	1	0	1	0	-300
8640	0	1	0	1	1	-225
8641	0	1	0	1	1	-225
8642	0	1	0	1	1	-225
8643	0	1	0	0	1	-175
8644	0	1	0	0	1	-175
8645	0	1	0	0	1	-175
8646	0	1	0	1	1	-225
8647	0	1	0	1	1	-225
8648	1	0	0	1	2	-125
8649	0	1	0	1	1	-225
8650	1	1	0	0	0	-300
8651	0	1	0	1	1	-225
8652	0	1	0	1	1	-225
8653	1	1	0	1	0	-300
8654	0	1	0	0	1	-175
8655	0	1	0	1	1	-225
8656	0	1	0	1	1	-225
8657	0	1	0	0	1	-175
8658	0	0	1	0	0	-300
8659	0	1	0	1	1	-225
8660	0	1	0	0	1	-175
8661	0	1	0	0	1	-175
8662	0	1	0	0	1	-175
8663	0	1	0	0	1	-175
8664	0	1	0	0	1	-175
8665	0	1	0	1	1	-225
8666	1	1	0	0	0	-300
8667	0	0	1	1	0	-300
8668	0	1	0	1	1	-225
8669	0	1	0	1	1	-225
8670	0	0	1	0	0	-300
8671	0	1	0	0	1	-175
8672	0	1	0	1	1	-225
8673	0	1	0	0	1	-175
8674	0	1	0	1	1	-225
8675	0	1	0	1	1	-225
8676	1	1	0	1	0	-300
8677	1	0	0	0	2	-200
8678	0	1	0	0	1	-175
8679	0	1	0	1	1	-225
8680	1	1	0	1	0	-300
8681	0	1	0	1	1	-225
8682	0	1	0	0	1	-175
8683	1	1	0	0	0	-300
8684	0	1	0	1	1	-225
8685	0	1	0	0	1	-175
8686	0	0	1	0	0	-300
8687	1	0	0	0	2	-200
8688	0	1	0	1	1	-225
8689	0	1	0	0	1	-175
8690	0	1	0	1	1	-225
8691	0	1	0	0	1	-175
8692	0	1	0	0	1	-175
8693	0	1	0	0	1	-175
8694	0	1	0	1	1	-225
8695	1	1	0	1	0	-300
8696	0	1	0	1	1	-225
8697	0	1	0	0	1	-175
8698	1	0	0	1	2	-125
8699	1	0	0	1	2	-125
8700	0	1	0	1	1	-225
8701	1	0	0	0	2	-200
8702	0	1	0	1	1	-225
8703	0	1	0	1	1	-225
8704	0	1	0	0	1	-175
8705	0	1	0	0	1	-175
8706	0	1	0	0	1	-175
8707	0	1	0	1	1	-225
8708	0	1	0	0	1	-175
8709	0	1	0	0	1	-175
8710	0	1	0	0	1	-175
8711	0	1	0	0	1	-175
8712	1	1	0	1	0	-300
8713	0	1	0	0	1	-175
8714	0	1	0	1	1	-225
8715	0	1	0	1	1	-225
8716	0	1	0	1	1	-225
8717	0	1	0	1	1	-225
8718	0	1	0	0	1	-175
8719	0	1	0	1	1	-225
8720	0	1	0	0	1	-175
8721	0	1	0	0	1	-175
8722	0	1	0	0	1	-175
8723	1	1	0	0	0	-300
8724	0	1	0	0	1	-175
8725	0	1	0	0	1	-175
8726	0	1	0	0	1	-175
8727	0	1	0	1	1	-225
8728	0	1	0	1	1	-225
8729	0	1	0	0	1	-175
8730	0	1	0	1	1	-225
8731	0	0	1	0	0	-300
8732	0	1	0	0	1	-175
8733	0	1	0	0	1	-175
8734	0	1	0	0	1	-175
8735	0	0	1	0	0	-300
8736	0	1	0	0	1	-175
