ids	IO_board_fail	Logic_board_fail	System_State	Rework_Decision	Rework_Outcome	Rework_Cost
23540	1	1	0	1	0	-300
23541	1	1	0	0	0	-300
23542	1	1	0	1	0	-300
23543	0	1	0	0	1	-175
23544	0	1	0	0	1	-175
23545	0	1	0	0	1	-175
23546	0	1	0	1	1	-225
23547	0	1	0	1	1	-225
23548	0	1	0	0	1	-175
23549	0	1	0	0	1	-175
23550	0	1	0	1	1	-225
23551	1	1	0	1	0	-300
23552	0	1	0	1	1	-225
23553	0	1	0	1	1	-225
23554	0	0	1	0	0	-300
23555	0	0	1	1	0	-300
23556	0	1	0	1	1	-225
23557	0	1	0	0	1	-175
23558	0	1	0	1	1	-225
23559	0	1	0	0	1	-175
23560	0	1	0	0	1	-175
23561	0	0	1	0	0	-300
23562	0	1	0	1	1	-225
23563	0	0	1	0	0	-300
23564	0	1	0	1	1	-225
23565	0	1	0	0	1	-175
23566	0	1	0	1	1	-225
23567	0	1	0	0	1	-175
23568	0	1	0	1	1	-225
23569	0	0	1	1	0	-300
23570	1	1	0	0	0	-300
23571	0	1	0	1	1	-225
23572	0	1	0	0	1	-175
23573	1	1	0	0	0	-300
23574	0	0	1	0	0	-300
23575	0	1	0	1	1	-225
23576	0	0	1	0	0	-300
23577	0	1	0	0	1	-175
23578	0	0	1	1	0	-300
23579	1	1	0	1	0	-300
23580	0	1	0	1	1	-225
23581	0	1	0	0	1	-175
23582	0	1	0	0	1	-175
23583	0	1	0	1	1	-225
23584	1	1	0	1	0	-300
23585	0	1	0	0	1	-175
23586	0	1	0	0	1	-175
23587	1	1	0	1	0	-300
23588	0	1	0	1	1	-225
23589	0	1	0	0	1	-175
23590	0	1	0	1	1	-225
23591	0	0	1	1	0	-300
23592	0	1	0	1	1	-225
23593	0	1	0	0	1	-175
23594	0	1	0	0	1	-175
23595	0	0	1	0	0	-300
23596	0	1	0	1	1	-225
23597	0	1	0	0	1	-175
23598	0	1	0	1	1	-225
23599	0	1	0	1	1	-225
23600	0	1	0	0	1	-175
23601	0	0	1	0	0	-300
23602	0	1	0	1	1	-225
23603	0	1	0	0	1	-175
23604	1	0	0	0	2	-200
23605	1	1	0	1	0	-300
23606	0	0	1	1	0	-300
23607	0	1	0	0	1	-175
23608	0	1	0	1	1	-225
23609	1	0	0	0	2	-200
23610	0	0	1	1	0	-300
23611	0	1	0	0	1	-175
23612	0	1	0	0	1	-175
23613	0	1	0	0	1	-175
23614	0	0	1	1	0	-300
23615	0	1	0	1	1	-225
23616	0	1	0	0	1	-175
23617	0	1	0	1	1	-225
23618	1	1	0	1	0	-300
23619	0	1	0	1	1	-225
23620	0	1	0	0	1	-175
23621	0	1	0	0	1	-175
23622	0	1	0	0	1	-175
23623	0	1	0	0	1	-175
23624	0	1	0	0	1	-175
23625	0	1	0	1	1	-225
23626	0	1	0	0	1	-175
23627	0	1	0	1	1	-225
23628	0	1	0	1	1	-225
23629	0	0	1	0	0	-300
23630	0	1	0	0	1	-175
23631	0	1	0	1	1	-225
23632	1	1	0	0	0	-300
23633	0	1	0	1	1	-225
23634	0	1	0	0	1	-175
23635	1	1	0	1	0	-300
23636	0	1	0	0	1	-175
23637	1	0	0	0	2	-200
23638	0	1	0	0	1	-175
23639	1	1	0	1	0	-300
23640	0	0	1	0	0	-300
23641	1	1	0	1	0	-300
23642	0	1	0	0	1	-175
23643	0	1	0	0	1	-175
23644	0	1	0	0	1	-175
23645	0	0	1	0	0	-300
23646	0	1	0	0	1	-175
23647	0	1	0	0	1	-175
23648	0	1	0	1	1	-225
23649	0	1	0	0	1	-175
23650	1	1	0	1	0	-300
23651	0	1	0	0	1	-175
23652	1	1	0	1	0	-300
23653	1	1	0	0	0	-300
23654	1	1	0	0	0	-300
23655	0	1	0	0	1	-175
23656	0	1	0	1	1	-225
23657	0	0	1	0	0	-300
23658	0	1	0	1	1	-225
23659	0	1	0	0	1	-175
23660	0	1	0	1	1	-225
23661	0	1	0	1	1	-225
23662	0	1	0	0	1	-175
23663	0	1	0	0	1	-175
23664	0	1	0	0	1	-175
23665	0	1	0	0	1	-175
23666	0	1	0	1	1	-225
23667	1	0	0	1	2	-125
23668	0	1	0	1	1	-225
23669	0	1	0	0	1	-175
23670	0	1	0	1	1	-225
23671	0	1	0	1	1	-225
23672	0	1	0	1	1	-225
23673	0	1	0	0	1	-175
23674	0	1	0	1	1	-225
23675	0	1	0	0	1	-175
23676	0	0	1	1	0	-300
23677	0	0	1	0	0	-300
23678	0	0	1	0	0	-300
23679	0	1	0	1	1	-225
23680	0	0	1	1	0	-300
23681	0	0	1	0	0	-300
23682	0	0	1	0	0	-300
23683	0	1	0	1	1	-225
23684	0	1	0	1	1	-225
23685	0	1	0	1	1	-225
23686	0	0	1	0	0	-300
23687	0	1	0	0	1	-175
23688	0	0	1	1	0	-300
23689	0	1	0	1	1	-225
23690	0	1	0	1	1	-225
23691	0	1	0	1	1	-225
23692	1	1	0	0	0	-300
23693	0	0	1	0	0	-300
23694	0	1	0	1	1	-225
23695	0	1	0	0	1	-175
23696	0	1	0	1	1	-225
23697	0	1	0	0	1	-175
23698	0	0	1	0	0	-300
23699	0	0	1	1	0	-300
23700	1	1	0	1	0	-300
23701	0	1	0	0	1	-175
23702	0	1	0	1	1	-225
23703	0	1	0	1	1	-225
23704	0	1	0	1	1	-225
23705	0	1	0	0	1	-175
23706	0	1	0	1	1	-225
23707	1	1	0	1	0	-300
23708	0	1	0	1	1	-225
23709	0	1	0	1	1	-225
23710	0	1	0	1	1	-225
23711	0	1	0	0	1	-175
23712	0	0	1	0	0	-300
23713	0	1	0	1	1	-225
23714	1	0	0	0	2	-200
23715	0	0	1	1	0	-300
23716	0	1	0	1	1	-225
23717	0	1	0	0	1	-175
23718	0	1	0	1	1	-225
23719	0	1	0	1	1	-225
23720	0	1	0	1	1	-225
23721	1	1	0	1	0	-300
23722	0	1	0	0	1	-175
23723	0	1	0	1	1	-225
23724	0	0	1	1	0	-300
23725	0	1	0	1	1	-225
23726	0	1	0	0	1	-175
23727	0	1	0	1	1	-225
23728	0	1	0	1	1	-225
23729	0	1	0	0	1	-175
23730	0	1	0	1	1	-225
23731	0	1	0	1	1	-225
23732	0	1	0	1	1	-225
23733	0	1	0	1	1	-225
23734	0	1	0	0	1	-175
23735	0	1	0	0	1	-175
23736	1	0	0	1	2	-125
23737	0	1	0	0	1	-175
23738	0	1	0	0	1	-175
23739	0	1	0	1	1	-225
23740	0	1	0	0	1	-175
23741	0	1	0	0	1	-175
23742	0	1	0	1	1	-225
23743	0	1	0	1	1	-225
23744	0	0	1	0	0	-300
23745	0	1	0	0	1	-175
23746	1	1	0	1	0	-300
23747	1	1	0	1	0	-300
23748	1	1	0	0	0	-300
23749	0	1	0	0	1	-175
23750	0	1	0	1	1	-225
23751	0	0	1	0	0	-300
23752	0	0	1	0	0	-300
23753	0	1	0	0	1	-175
23754	0	1	0	1	1	-225
23755	0	1	0	1	1	-225
23756	1	0	0	0	2	-200
23757	0	0	1	1	0	-300
23758	0	1	0	1	1	-225
23759	0	1	0	1	1	-225
23760	0	1	0	1	1	-225
23761	1	1	0	1	0	-300
23762	1	1	0	1	0	-300
23763	0	1	0	1	1	-225
23764	0	0	1	0	0	-300
23765	0	1	0	0	1	-175
23766	0	1	0	0	1	-175
23767	1	0	0	1	2	-125
23768	0	1	0	1	1	-225
23769	0	1	0	0	1	-175
23770	0	1	0	0	1	-175
23771	0	1	0	1	1	-225
23772	0	0	1	1	0	-300
23773	0	1	0	1	1	-225
23774	0	1	0	1	1	-225
23775	0	1	0	0	1	-175
23776	0	1	0	1	1	-225
23777	0	1	0	0	1	-175
23778	0	1	0	0	1	-175
23779	1	1	0	0	0	-300
23780	1	1	0	1	0	-300
23781	0	1	0	0	1	-175
23782	1	1	0	1	0	-300
23783	0	1	0	0	1	-175
23784	1	1	0	0	0	-300
23785	1	0	0	1	2	-125
23786	0	1	0	1	1	-225
23787	0	1	0	0	1	-175
23788	0	1	0	0	1	-175
23789	0	1	0	0	1	-175
23790	0	1	0	1	1	-225
23791	0	1	0	0	1	-175
23792	0	1	0	1	1	-225
23793	0	1	0	0	1	-175
23794	0	1	0	1	1	-225
23795	1	1	0	0	0	-300
23796	0	1	0	0	1	-175
23797	0	0	1	1	0	-300
23798	0	1	0	1	1	-225
23799	0	1	0	1	1	-225
23800	0	1	0	0	1	-175
23801	0	0	1	1	0	-300
23802	1	0	0	0	2	-200
23803	0	1	0	1	1	-225
23804	1	1	0	1	0	-300
23805	0	1	0	0	1	-175
23806	0	1	0	0	1	-175
23807	0	1	0	0	1	-175
23808	1	1	0	1	0	-300
23809	0	1	0	1	1	-225
23810	0	1	0	1	1	-225
23811	0	1	0	0	1	-175
23812	0	0	1	1	0	-300
23813	0	1	0	0	1	-175
23814	1	1	0	1	0	-300
23815	0	0	1	1	0	-300
23816	0	1	0	1	1	-225
23817	1	1	0	1	0	-300
23818	0	1	0	0	1	-175
23819	0	1	0	0	1	-175
23820	0	1	0	0	1	-175
23821	0	1	0	1	1	-225
23822	0	0	1	1	0	-300
23823	0	1	0	0	1	-175
23824	1	1	0	1	0	-300
23825	0	1	0	0	1	-175
23826	0	1	0	1	1	-225
23827	1	1	0	0	0	-300
23828	1	1	0	0	0	-300
23829	0	1	0	1	1	-225
23830	0	1	0	0	1	-175
23831	0	1	0	0	1	-175
23832	0	0	1	0	0	-300
23833	0	0	1	0	0	-300
23834	0	1	0	0	1	-175
23835	0	1	0	0	1	-175
23836	0	1	0	0	1	-175
23837	0	1	0	0	1	-175
23838	0	0	1	0	0	-300
23839	0	0	1	0	0	-300
23840	0	1	0	1	1	-225
23841	0	1	0	0	1	-175
23842	0	1	0	1	1	-225
23843	0	1	0	1	1	-225
23844	0	1	0	1	1	-225
23845	0	1	0	1	1	-225
23846	0	0	1	0	0	-300
23847	1	1	0	0	0	-300
23848	0	1	0	1	1	-225
23849	0	0	1	0	0	-300
23850	0	1	0	0	1	-175
23851	0	0	1	0	0	-300
23852	1	1	0	0	0	-300
23853	0	1	0	1	1	-225
23854	0	0	1	1	0	-300
23855	1	1	0	0	0	-300
23856	0	1	0	1	1	-225
23857	0	1	0	0	1	-175
23858	1	1	0	0	0	-300
23859	1	1	0	0	0	-300
23860	1	1	0	0	0	-300
23861	0	1	0	0	1	-175
23862	0	0	1	1	0	-300
23863	0	1	0	1	1	-225
23864	0	1	0	1	1	-225
23865	0	1	0	1	1	-225
23866	0	1	0	0	1	-175
23867	0	1	0	1	1	-225
23868	0	1	0	1	1	-225
23869	0	1	0	1	1	-225
23870	0	1	0	0	1	-175
23871	1	1	0	1	0	-300
23872	0	1	0	0	1	-175
23873	0	1	0	1	1	-225
23874	0	0	1	0	0	-300
23875	1	0	0	0	2	-200
23876	0	1	0	1	1	-225
23877	0	1	0	1	1	-225
23878	1	1	0	1	0	-300
23879	0	1	0	0	1	-175
23880	0	1	0	1	1	-225
23881	1	1	0	1	0	-300
23882	0	0	1	0	0	-300
23883	0	1	0	1	1	-225
23884	0	1	0	1	1	-225
23885	0	1	0	1	1	-225
23886	0	1	0	1	1	-225
23887	0	1	0	1	1	-225
23888	0	1	0	1	1	-225
23889	0	0	1	1	0	-300
23890	0	1	0	1	1	-225
23891	0	1	0	1	1	-225
23892	0	0	1	0	0	-300
23893	0	0	1	0	0	-300
23894	0	1	0	0	1	-175
23895	0	1	0	0	1	-175
23896	0	0	1	1	0	-300
23897	0	1	0	1	1	-225
23898	0	1	0	1	1	-225
23899	0	1	0	0	1	-175
23900	0	1	0	1	1	-225
23901	0	1	0	1	1	-225
23902	0	0	1	0	0	-300
23903	0	1	0	1	1	-225
23904	0	1	0	0	1	-175
23905	0	1	0	0	1	-175
23906	1	1	0	0	0	-300
23907	0	0	1	1	0	-300
23908	0	1	0	1	1	-225
23909	0	0	1	0	0	-300
23910	0	1	0	0	1	-175
23911	0	1	0	1	1	-225
23912	0	1	0	0	1	-175
23913	0	1	0	1	1	-225
23914	0	1	0	1	1	-225
23915	1	1	0	1	0	-300
23916	0	1	0	0	1	-175
23917	0	0	1	0	0	-300
23918	0	1	0	0	1	-175
23919	0	1	0	1	1	-225
23920	0	1	0	1	1	-225
23921	0	1	0	1	1	-225
23922	0	1	0	1	1	-225
23923	0	1	0	0	1	-175
23924	0	1	0	1	1	-225
23925	1	1	0	1	0	-300
23926	1	1	0	0	0	-300
23927	0	1	0	0	1	-175
23928	1	1	0	1	0	-300
23929	0	1	0	0	1	-175
23930	0	1	0	0	1	-175
23931	0	0	1	1	0	-300
23932	0	1	0	1	1	-225
23933	0	1	0	0	1	-175
23934	0	1	0	1	1	-225
23935	0	0	1	1	0	-300
23936	0	1	0	1	1	-225
23937	0	1	0	1	1	-225
23938	1	1	0	1	0	-300
23939	0	1	0	0	1	-175
23940	0	1	0	1	1	-225
23941	0	0	1	0	0	-300
23942	0	1	0	1	1	-225
23943	0	1	0	1	1	-225
23944	0	1	0	0	1	-175
23945	0	1	0	1	1	-225
23946	0	1	0	1	1	-225
23947	0	0	1	0	0	-300
23948	0	1	0	0	1	-175
23949	0	0	1	0	0	-300
23950	0	1	0	1	1	-225
23951	0	1	0	1	1	-225
23952	0	1	0	1	1	-225
23953	0	1	0	1	1	-225
23954	0	1	0	0	1	-175
23955	0	1	0	0	1	-175
23956	0	1	0	1	1	-225
23957	0	1	0	0	1	-175
23958	0	1	0	0	1	-175
23959	0	1	0	0	1	-175
23960	0	1	0	0	1	-175
23961	0	1	0	1	1	-225
23962	0	0	1	0	0	-300
23963	0	1	0	1	1	-225
23964	0	1	0	1	1	-225
23965	0	1	0	1	1	-225
23966	0	1	0	1	1	-225
23967	1	1	0	0	0	-300
23968	0	1	0	1	1	-225
23969	0	1	0	0	1	-175
23970	0	1	0	1	1	-225
23971	0	1	0	0	1	-175
23972	0	1	0	1	1	-225
23973	0	1	0	1	1	-225
23974	0	1	0	0	1	-175
23975	0	1	0	1	1	-225
23976	0	0	1	1	0	-300
23977	0	1	0	0	1	-175
23978	0	1	0	0	1	-175
23979	1	1	0	1	0	-300
23980	0	1	0	0	1	-175
23981	0	1	0	1	1	-225
23982	0	1	0	1	1	-225
23983	0	1	0	0	1	-175
23984	1	1	0	0	0	-300
23985	0	1	0	0	1	-175
23986	0	1	0	1	1	-225
23987	0	1	0	1	1	-225
23988	0	0	1	1	0	-300
23989	0	1	0	0	1	-175
23990	0	1	0	1	1	-225
23991	0	1	0	1	1	-225
23992	1	0	0	0	2	-200
23993	0	1	0	0	1	-175
23994	0	1	0	0	1	-175
23995	1	1	0	1	0	-300
23996	1	1	0	0	0	-300
23997	0	1	0	0	1	-175
23998	0	1	0	1	1	-225
23999	0	1	0	0	1	-175
24000	0	1	0	0	1	-175
24001	0	1	0	1	1	-225
24002	0	1	0	1	1	-225
24003	0	0	1	0	0	-300
24004	0	1	0	0	1	-175
24005	0	1	0	1	1	-225
24006	0	1	0	1	1	-225
24007	0	1	0	0	1	-175
24008	0	1	0	1	1	-225
24009	0	1	0	1	1	-225
24010	0	1	0	0	1	-175
24011	0	1	0	1	1	-225
24012	0	1	0	0	1	-175
24013	1	1	0	0	0	-300
24014	1	1	0	1	0	-300
24015	1	1	0	1	0	-300
24016	1	1	0	1	0	-300
24017	0	0	1	1	0	-300
24018	0	0	1	1	0	-300
24019	0	1	0	0	1	-175
24020	0	1	0	0	1	-175
24021	0	1	0	1	1	-225
24022	0	1	0	0	1	-175
24023	0	1	0	0	1	-175
24024	0	1	0	1	1	-225
24025	0	1	0	0	1	-175
24026	0	1	0	0	1	-175
24027	1	1	0	1	0	-300
24028	1	0	0	1	2	-125
24029	0	1	0	1	1	-225
24030	0	1	0	1	1	-225
24031	0	0	1	0	0	-300
24032	0	0	1	1	0	-300
24033	0	1	0	1	1	-225
24034	0	1	0	1	1	-225
24035	0	1	0	0	1	-175
24036	0	1	0	1	1	-225
24037	0	1	0	0	1	-175
24038	0	1	0	0	1	-175
24039	0	1	0	1	1	-225
24040	0	1	0	1	1	-225
24041	0	0	1	1	0	-300
24042	1	1	0	1	0	-300
24043	1	0	0	1	2	-125
24044	0	1	0	1	1	-225
24045	0	1	0	0	1	-175
24046	0	1	0	1	1	-225
24047	1	1	0	0	0	-300
24048	0	1	0	0	1	-175
24049	0	1	0	0	1	-175
24050	0	1	0	0	1	-175
24051	0	1	0	0	1	-175
24052	0	1	0	0	1	-175
24053	0	1	0	0	1	-175
24054	0	1	0	1	1	-225
24055	0	1	0	1	1	-225
24056	0	1	0	1	1	-225
24057	0	1	0	1	1	-225
24058	0	1	0	1	1	-225
24059	0	1	0	0	1	-175
24060	0	1	0	1	1	-225
24061	0	1	0	1	1	-225
24062	0	1	0	0	1	-175
24063	0	1	0	0	1	-175
24064	0	1	0	1	1	-225
24065	0	1	0	1	1	-225
24066	0	1	0	1	1	-225
24067	0	1	0	1	1	-225
24068	0	1	0	1	1	-225
24069	0	1	0	0	1	-175
24070	0	1	0	0	1	-175
24071	0	1	0	0	1	-175
24072	0	1	0	0	1	-175
24073	0	1	0	1	1	-225
24074	0	0	1	0	0	-300
24075	0	1	0	0	1	-175
24076	0	1	0	0	1	-175
24077	0	1	0	0	1	-175
24078	0	1	0	0	1	-175
24079	0	0	1	0	0	-300
24080	0	0	1	1	0	-300
24081	0	1	0	0	1	-175
24082	0	1	0	0	1	-175
24083	1	1	0	1	0	-300
24084	0	1	0	1	1	-225
24085	0	1	0	1	1	-225
24086	0	1	0	1	1	-225
24087	0	1	0	1	1	-225
24088	0	1	0	1	1	-225
24089	0	1	0	1	1	-225
24090	0	0	1	1	0	-300
24091	0	0	1	1	0	-300
24092	0	0	1	1	0	-300
24093	1	1	0	0	0	-300
24094	0	1	0	1	1	-225
24095	0	1	0	1	1	-225
24096	0	1	0	1	1	-225
24097	0	1	0	0	1	-175
24098	0	1	0	1	1	-225
24099	0	1	0	1	1	-225
24100	1	0	0	0	2	-200
24101	0	1	0	0	1	-175
24102	0	1	0	1	1	-225
24103	0	1	0	1	1	-225
24104	0	1	0	0	1	-175
24105	0	1	0	1	1	-225
24106	0	1	0	1	1	-225
24107	0	1	0	0	1	-175
24108	0	1	0	0	1	-175
24109	1	0	0	1	2	-125
24110	0	1	0	0	1	-175
24111	0	1	0	0	1	-175
24112	0	1	0	1	1	-225
24113	0	1	0	1	1	-225
24114	1	1	0	0	0	-300
24115	0	1	0	1	1	-225
24116	0	1	0	1	1	-225
24117	0	1	0	0	1	-175
24118	0	0	1	1	0	-300
24119	1	1	0	1	0	-300
24120	1	1	0	1	0	-300
24121	1	1	0	0	0	-300
24122	1	1	0	0	0	-300
24123	1	1	0	1	0	-300
24124	0	0	1	0	0	-300
24125	1	1	0	0	0	-300
24126	0	1	0	0	1	-175
24127	0	1	0	1	1	-225
24128	0	1	0	0	1	-175
24129	1	1	0	1	0	-300
24130	0	0	1	1	0	-300
24131	0	1	0	0	1	-175
24132	0	1	0	0	1	-175
24133	0	1	0	0	1	-175
24134	0	1	0	0	1	-175
24135	0	1	0	0	1	-175
24136	0	1	0	1	1	-225
24137	0	1	0	0	1	-175
24138	0	1	0	1	1	-225
24139	1	0	0	0	2	-200
24140	0	1	0	1	1	-225
24141	0	0	1	1	0	-300
24142	0	1	0	0	1	-175
24143	1	1	0	1	0	-300
24144	0	1	0	1	1	-225
24145	0	1	0	0	1	-175
24146	0	1	0	0	1	-175
24147	0	1	0	1	1	-225
24148	0	1	0	1	1	-225
24149	1	1	0	1	0	-300
24150	0	1	0	1	1	-225
24151	0	1	0	1	1	-225
24152	0	1	0	1	1	-225
24153	0	1	0	0	1	-175
24154	0	0	1	1	0	-300
24155	0	1	0	0	1	-175
24156	0	0	1	1	0	-300
24157	0	1	0	0	1	-175
24158	1	1	0	1	0	-300
24159	1	1	0	1	0	-300
24160	0	1	0	1	1	-225
24161	0	0	1	0	0	-300
24162	1	0	0	0	2	-200
24163	0	1	0	0	1	-175
24164	0	1	0	0	1	-175
24165	0	1	0	0	1	-175
24166	0	1	0	0	1	-175
24167	0	1	0	0	1	-175
24168	0	1	0	0	1	-175
24169	0	1	0	0	1	-175
24170	0	0	1	1	0	-300
24171	0	1	0	0	1	-175
24172	1	1	0	0	0	-300
24173	1	1	0	1	0	-300
24174	0	1	0	1	1	-225
24175	0	1	0	1	1	-225
24176	0	0	1	0	0	-300
24177	1	1	0	1	0	-300
24178	0	1	0	1	1	-225
24179	0	1	0	0	1	-175
24180	0	1	0	0	1	-175
24181	0	1	0	1	1	-225
24182	0	1	0	0	1	-175
24183	0	1	0	0	1	-175
24184	0	1	0	0	1	-175
24185	0	1	0	1	1	-225
24186	0	1	0	1	1	-225
24187	0	1	0	1	1	-225
24188	0	1	0	0	1	-175
24189	0	1	0	0	1	-175
24190	0	1	0	0	1	-175
24191	1	0	0	0	2	-200
24192	1	1	0	1	0	-300
24193	0	0	1	1	0	-300
24194	0	1	0	0	1	-175
24195	0	1	0	1	1	-225
24196	0	1	0	0	1	-175
24197	0	1	0	1	1	-225
24198	0	0	1	1	0	-300
24199	0	1	0	1	1	-225
24200	0	1	0	1	1	-225
24201	0	1	0	0	1	-175
24202	0	1	0	1	1	-225
24203	0	1	0	1	1	-225
24204	1	1	0	1	0	-300
24205	0	1	0	1	1	-225
24206	0	1	0	0	1	-175
24207	0	0	1	1	0	-300
24208	0	1	0	1	1	-225
24209	0	1	0	0	1	-175
24210	0	1	0	1	1	-225
24211	0	0	1	1	0	-300
24212	0	1	0	0	1	-175
24213	1	1	0	1	0	-300
24214	0	1	0	0	1	-175
24215	1	1	0	1	0	-300
24216	0	1	0	1	1	-225
24217	0	0	1	1	0	-300
24218	0	1	0	1	1	-225
24219	0	1	0	0	1	-175
24220	0	1	0	1	1	-225
24221	0	1	0	1	1	-225
24222	0	0	1	0	0	-300
24223	0	1	0	1	1	-225
24224	0	1	0	0	1	-175
24225	0	1	0	0	1	-175
24226	0	1	0	0	1	-175
24227	0	1	0	0	1	-175
24228	0	1	0	0	1	-175
24229	1	1	0	0	0	-300
24230	0	1	0	1	1	-225
24231	0	1	0	0	1	-175
24232	0	1	0	1	1	-225
24233	0	1	0	0	1	-175
24234	0	1	0	1	1	-225
24235	0	1	0	1	1	-225
24236	0	1	0	1	1	-225
24237	0	1	0	1	1	-225
24238	1	1	0	0	0	-300
24239	0	1	0	0	1	-175
24240	0	1	0	1	1	-225
24241	1	1	0	0	0	-300
24242	0	1	0	0	1	-175
24243	1	1	0	0	0	-300
24244	0	1	0	1	1	-225
24245	0	1	0	1	1	-225
24246	0	1	0	0	1	-175
24247	0	1	0	1	1	-225
24248	0	1	0	0	1	-175
24249	1	1	0	1	0	-300
24250	0	1	0	1	1	-225
24251	1	1	0	1	0	-300
24252	0	1	0	1	1	-225
24253	0	1	0	0	1	-175
24254	0	1	0	0	1	-175
24255	0	1	0	1	1	-225
24256	0	0	1	1	0	-300
24257	0	0	1	0	0	-300
24258	0	1	0	1	1	-225
24259	1	1	0	0	0	-300
24260	0	1	0	1	1	-225
24261	0	1	0	0	1	-175
24262	1	1	0	1	0	-300
24263	0	1	0	1	1	-225
24264	0	1	0	0	1	-175
24265	0	1	0	0	1	-175
24266	0	1	0	0	1	-175
24267	0	1	0	1	1	-225
24268	0	1	0	1	1	-225
24269	0	1	0	1	1	-225
24270	0	1	0	0	1	-175
24271	0	1	0	0	1	-175
24272	0	1	0	0	1	-175
24273	1	1	0	0	0	-300
24274	0	1	0	1	1	-225
24275	0	1	0	1	1	-225
24276	0	1	0	1	1	-225
24277	0	0	1	0	0	-300
24278	0	1	0	1	1	-225
24279	0	1	0	1	1	-225
24280	0	1	0	0	1	-175
24281	0	1	0	1	1	-225
24282	0	1	0	1	1	-225
24283	1	1	0	1	0	-300
24284	0	1	0	1	1	-225
24285	1	1	0	0	0	-300
24286	0	0	1	0	0	-300
24287	0	1	0	1	1	-225
24288	0	0	1	0	0	-300
24289	0	1	0	1	1	-225
24290	0	1	0	1	1	-225
24291	0	1	0	0	1	-175
24292	0	1	0	1	1	-225
24293	0	1	0	0	1	-175
24294	0	1	0	1	1	-225
24295	0	1	0	1	1	-225
24296	0	1	0	0	1	-175
24297	0	0	1	0	0	-300
24298	1	0	0	0	2	-200
24299	0	1	0	0	1	-175
24300	0	0	1	1	0	-300
24301	0	1	0	0	1	-175
24302	0	0	1	0	0	-300
24303	0	1	0	0	1	-175
24304	0	1	0	0	1	-175
24305	0	1	0	0	1	-175
24306	0	1	0	1	1	-225
24307	0	1	0	0	1	-175
24308	0	1	0	1	1	-225
24309	0	1	0	1	1	-225
24310	0	1	0	1	1	-225
24311	0	1	0	0	1	-175
24312	1	1	0	1	0	-300
24313	0	0	1	0	0	-300
24314	1	1	0	1	0	-300
24315	0	1	0	0	1	-175
24316	1	0	0	1	2	-125
24317	0	1	0	1	1	-225
24318	0	1	0	0	1	-175
24319	1	1	0	0	0	-300
24320	1	1	0	0	0	-300
24321	0	1	0	1	1	-225
24322	0	1	0	1	1	-225
24323	0	1	0	1	1	-225
24324	1	0	0	1	2	-125
24325	0	1	0	1	1	-225
24326	1	1	0	0	0	-300
24327	0	1	0	0	1	-175
24328	0	1	0	1	1	-225
24329	1	1	0	1	0	-300
24330	1	0	0	0	2	-200
24331	0	1	0	1	1	-225
24332	0	0	1	1	0	-300
24333	0	1	0	1	1	-225
24334	1	1	0	1	0	-300
24335	0	1	0	0	1	-175
24336	1	1	0	1	0	-300
24337	0	1	0	1	1	-225
24338	0	1	0	1	1	-225
24339	0	1	0	0	1	-175
24340	0	1	0	1	1	-225
24341	1	1	0	0	0	-300
24342	0	1	0	1	1	-225
24343	0	1	0	0	1	-175
24344	0	1	0	0	1	-175
24345	0	1	0	0	1	-175
24346	0	1	0	1	1	-225
24347	1	0	0	1	2	-125
24348	1	1	0	0	0	-300
24349	1	1	0	0	0	-300
24350	1	1	0	0	0	-300
24351	0	1	0	1	1	-225
24352	0	1	0	1	1	-225
24353	0	1	0	0	1	-175
24354	0	1	0	0	1	-175
24355	0	1	0	0	1	-175
24356	0	1	0	0	1	-175
24357	0	0	1	0	0	-300
24358	0	1	0	1	1	-225
24359	1	0	0	0	2	-200
24360	0	1	0	0	1	-175
24361	1	1	0	1	0	-300
24362	0	1	0	1	1	-225
24363	0	1	0	0	1	-175
24364	0	1	0	0	1	-175
24365	0	1	0	1	1	-225
24366	1	1	0	1	0	-300
24367	0	1	0	0	1	-175
24368	0	0	1	0	0	-300
24369	0	1	0	1	1	-225
24370	0	1	0	0	1	-175
24371	0	1	0	0	1	-175
24372	0	1	0	1	1	-225
24373	1	1	0	0	0	-300
24374	0	1	0	0	1	-175
24375	0	1	0	0	1	-175
24376	0	1	0	0	1	-175
24377	1	1	0	0	0	-300
24378	0	1	0	1	1	-225
24379	0	0	1	0	0	-300
24380	0	1	0	1	1	-225
24381	0	1	0	0	1	-175
24382	0	1	0	0	1	-175
24383	0	1	0	0	1	-175
24384	0	1	0	0	1	-175
24385	0	1	0	0	1	-175
24386	0	0	1	1	0	-300
24387	0	1	0	1	1	-225
24388	0	1	0	0	1	-175
24389	0	1	0	1	1	-225
24390	1	1	0	1	0	-300
24391	0	0	1	1	0	-300
24392	0	1	0	1	1	-225
24393	0	1	0	1	1	-225
24394	1	1	0	1	0	-300
24395	0	1	0	1	1	-225
24396	0	0	1	0	0	-300
24397	0	1	0	0	1	-175
24398	0	1	0	0	1	-175
24399	0	1	0	1	1	-225
24400	0	1	0	0	1	-175
24401	0	1	0	1	1	-225
24402	1	0	0	0	2	-200
24403	0	0	1	0	0	-300
24404	1	1	0	0	0	-300
24405	1	1	0	0	0	-300
24406	1	1	0	0	0	-300
24407	0	1	0	1	1	-225
24408	0	0	1	1	0	-300
24409	0	1	0	1	1	-225
24410	1	1	0	1	0	-300
